siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_tri_raster_val,pG_slope_raster_val,pG_hw_raster_val,pG_hs_raster_val,pG_rr_raster_val,pD_parkd_none_dist,pD_waterd_none_dist,pG_park_raster_val,pG_waterd_raster_val,pG_elev_raster_val,pD_soundd_none_dist,pF_trid_none_dist,pE_hwd_none_dist,pE_hsd_none_dist,pE_rrd_none_dist
261,27.0,1.0,19.0,3.0,4.0,261,1154352.3021603823,702382.9608368874,5.0,0.6912921667098999,4.0,4.0,8.0,193.48604963928284,3763.5851495338698,12.0,3.0,114.81999206542969,5975.41167043877,3738.8797071537006,1456.672466385635,1456.672466385635,3547.622871513044
262,21.0,1.0,3.0,3.0,4.0,262,1145868.275493309,702596.8052254766,0.0,1.19247567653656,2.0,6.0,0.0,178.3993328154005,310.6819802371081,9.0,5.0,96.14418029785156,13495.727101029674,6003.529711077696,2634.6320794521553,10.998359692470387,5998.817586077948
263,24.0,1.0,3.0,3.0,4.0,263,1142095.9647964686,702692.7850203961,0.0,2.1614394187927246,2.0,8.0,0.0,96.51031175110994,812.4100081714652,10.0,3.0,98.37266540527344,11499.185096282597,9007.163116928576,252.3123880602207,263.9551322422562,8627.59453547289
264,27.0,1.0,3.0,3.0,4.0,264,1142895.8519762158,702675.7335453033,0.0,0.820601761341095,2.0,7.0,0.0,437.48324361825195,1473.9939880234547,11.0,3.0,106.19017028808594,12283.767187904703,8457.167824467024,152.04162722693383,8.89528244445806,8068.704622347779
265,23.0,1.0,3.0,3.0,4.0,265,1141854.9495304674,702702.5671530664,0.0,1.6041208505630493,2.0,8.0,0.0,86.9278888929639,611.4645838452996,10.0,5.0,97.1485824584961,11262.153330744593,9183.372488977791,480.5209448226425,504.4892671363358,8799.586288959805
266,27.0,1.0,3.0,3.0,4.0,266,1142522.6617777199,702685.9467794746,0.0,0.20156852900981903,2.0,6.0,0.0,465.39740346083033,1197.366716933731,11.0,3.0,97.25221252441406,11916.973616789257,8710.62243055857,3.680203164045772,11.619804589236356,8330.76553852137
267,21.0,1.0,3.0,3.0,4.0,267,1140814.067097798,702730.1855361462,0.0,0.6203750371932983,2.0,8.0,0.0,355.48882278644487,521.447468264856,10.0,6.0,91.96305084228516,10244.319496795084,9966.106555211025,1403.205254376297,1055.7891219206035,9533.90980112017
268,22.0,1.0,32.0,3.0,4.0,268,1141444.1098009646,702717.4080026448,0.0,0.4927079379558563,2.0,8.0,0.0,43.31240671044962,367.21997457688786,10.0,5.0,91.5351791381836,10858.957713327833,9489.080518837913,849.6843144151803,915.3159699513137,9085.368116037049
269,26.0,1.0,3.0,3.0,4.0,269,1145349.0412955582,702619.0440261364,0.0,0.8338096737861633,2.0,6.0,0.0,54.67886006984489,279.53065475533805,11.0,4.0,96.63386535644531,13703.266631640407,6429.796664898955,2114.9755021111996,16.530564282948323,6356.730486646597
270,0.0,1.0,13.0,3.0,4.0,270,1139938.4510668814,702759.1080504805,0.0,0.42633411288261414,2.0,8.0,0.0,1155.5602268912905,1279.2074740345683,12.0,5.0,91.19801330566406,9390.552523158474,10662.36347510347,2189.4580907989625,196.49593757484516,9345.131635076124
271,30.0,1.0,3.0,3.0,4.0,271,1143122.3210114688,702680.1981033087,0.0,0.8849392533302307,2.0,6.0,0.0,219.77589381864166,1323.003120317408,12.0,3.0,106.26557159423828,12504.339471664374,8316.04725095089,35.53308485665503,1.5672374696474243,7917.734293924413
272,26.0,1.0,3.0,3.0,4.0,272,1153970.8042357266,702408.8505488932,5.0,0.9307275414466858,4.0,5.0,5.0,25.960267268784847,3422.711144540756,12.0,3.0,116.94219970703125,6356.528183720825,3699.828012770463,1075.9570171084642,1075.9570171084642,3496.0100757045843
273,26.0,1.0,3.0,3.0,4.0,273,1154638.5765222162,702404.6822501421,4.0,0.5790024399757385,8.0,4.0,8.0,466.4808389599457,4038.4881176844615,12.0,3.0,112.5331039428711,5688.852921472706,3832.6961703962274,1743.287528521528,1743.287528521528,3629.64287631132
274,24.0,1.0,3.0,3.0,4.0,274,1141154.624487549,702745.9469875544,0.0,0.763817310333252,2.0,8.0,0.0,18.83265390862409,332.31932778993826,10.0,6.0,90.62374877929688,10570.910659118126,9721.286541086327,1093.550364542409,1205.3187330891951,9305.125816676682
275,27.0,0.0,3.0,3.0,4.0,275,1144867.3860908896,702653.4812932312,0.0,0.23277351260185242,2.0,7.0,0.0,75.07846642231176,673.8219712503371,11.0,3.0,95.67108917236328,13898.286055330276,6844.466685633543,1632.713173249578,33.47039382091554,6708.13621549309
276,0.0,1.0,3.0,3.0,4.0,276,1141335.7711068839,702746.4381283075,0.0,0.12148665636777878,2.0,8.0,0.0,10.53583853771041,317.59997909661234,10.0,5.0,90.13665008544922,10746.83394863493,9588.082861829773,932.5047274066601,1024.287307841555,9180.512719381064
277,26.0,1.0,3.0,3.0,4.0,277,1145219.68263039,702652.232608065,0.0,0.6096025705337524,2.0,6.0,0.0,86.80017958359534,392.6937820521824,11.0,4.0,99.26164245605469,13733.016844216814,6554.142319891557,1984.9973407974371,45.18590647483982,6468.530498080677
278,28.0,1.0,3.0,3.0,4.0,278,1154447.9194232225,702451.3698208034,4.0,0.48513102531433105,5.0,4.0,8.0,272.51363447764396,3877.8310699784906,12.0,3.0,114.88831329345703,5879.0950382493975,3827.3925607267156,1554.5790273435264,1554.5790273435264,3635.068444234086
279,24.0,1.0,3.0,3.0,4.0,279,1141964.882381469,702765.4439958036,0.0,1.7199372053146362,2.0,8.0,0.0,21.808892215497618,662.6501607048782,10.0,4.0,101.22457122802734,11355.268390897914,9150.654887711125,355.9120776168514,398.4587516840565,8770.224644817867
280,0.0,1.0,3.0,3.0,4.0,280,1140369.5417401344,702807.5692396462,0.0,1.32650625705719,2.0,8.0,0.0,758.0093527370475,863.7893935095012,12.0,6.0,90.54637145996094,9794.51125227637,10355.906430627512,1775.978325016627,605.0482929024862,9748.560490243863
281,23.0,1.0,3.0,3.0,4.0,281,1141712.9612973928,702776.2353128046,0.0,2.421936511993408,2.0,8.0,0.0,26.67053068677424,458.079153107557,10.0,5.0,96.71697998046875,11107.218393989955,9336.089969652347,583.9259370460902,649.8678419934284,8948.844764535208
282,23.0,1.0,3.0,3.0,4.0,282,1137179.2784356326,702898.4020632207,0.0,1.0356543064117432,2.0,7.0,0.0,1720.0574841102703,1573.8920460465417,7.0,4.0,101.02411651611328,6712.522839502708,13024.025228140908,4496.765208076041,31.75825047029298,6671.660586314523
283,22.0,1.0,32.0,3.0,4.0,283,1141567.5295016319,702792.7090331465,0.0,2.3081305027008057,2.0,8.0,0.0,64.29683841262903,358.08143477652783,10.0,5.0,93.0121078491211,10961.79689609739,9451.665298881015,705.4562641847691,796.2238474506515,9057.774852158253
284,28.0,1.0,3.0,3.0,4.0,284,1154815.3468379676,702509.3897178918,4.0,0.5406261086463928,9.0,4.0,10.0,641.5093853952138,4240.887870687358,12.0,3.0,112.74256134033203,5511.693250649191,3986.391955655999,1925.0275335317365,1925.0275335317365,3769.526067668201
285,21.0,1.0,3.0,3.0,4.0,285,1140802.0576073825,702863.300755471,0.0,0.7365690469741821,2.0,8.0,0.0,367.4460544415486,453.36874671387795,10.0,6.0,92.62073516845703,10200.596419173533,10062.550880010756,1358.2370635383697,1024.4615523936795,9636.070057106625
286,31.0,1.0,3.0,3.0,4.0,286,1155057.2928763926,702527.108186394,4.0,0.9833371639251709,9.0,3.0,10.0,884.1032284497827,4473.6764622535975,12.0,3.0,112.61978149414062,5269.885422709193,4087.142652000471,2167.621079647677,2167.621079647677,3839.305878532879
287,30.0,1.0,3.0,3.0,4.0,287,1155400.3371378034,702523.7181013077,4.0,0.15973567962646484,9.0,3.0,10.0,966.1592002223441,4796.208247231367,12.0,2.0,112.65519714355469,4926.824482870094,4224.089713977716,2509.6194128298434,2509.6194128298434,3908.8411112116314
288,30.0,1.0,3.0,3.0,4.0,288,1155297.4006638825,702540.8614397198,4.0,0.3177169859409332,9.0,3.0,10.0,990.896272572566,4704.411877242694,13.0,3.0,111.77587127685547,5029.940567838652,4195.135680004146,2408.08880194343,2408.08880194343,3903.5902601763205
289,24.0,0.0,0.0,0.0,0.0,289,1137213.7455583066,703011.7184376419,0.0,0.9513339996337891,2.0,8.0,0.0,1765.7484011317215,1470.5924978836094,7.0,4.0,100.18427276611328,6708.169987683154,13053.018605225794,4407.896432074936,62.83237882478253,6666.428693893623
290,17.0,1.0,3.0,3.0,4.0,290,1155512.144656971,702553.7866107225,4.0,0.21455486118793488,9.0,3.0,11.0,904.3256995931629,4911.7661832428075,13.0,1.0,112.50176239013672,4815.399080032822,4301.3808133361445,2623.204813435032,2623.204813435032,3905.3283561406292
291,17.0,1.0,3.0,3.0,4.0,291,1155604.9673059732,702589.7983497232,4.0,0.16714826226234436,9.0,3.0,11.0,850.5597926448663,5011.225804659505,13.0,1.0,112.69802856445312,4723.300633889425,4376.569184263338,2718.5354173436954,2718.5354173436954,3805.8457330339525
292,19.0,1.0,7.0,3.0,4.0,292,1155763.867578715,702605.2028464824,4.0,0.21545325219631195,9.0,3.0,11.0,825.9222991876405,5166.85787159072,13.0,1.0,112.80500793457031,4564.848297627591,4467.3560854617,2878.1661375708486,2878.1661375708486,3654.3531207331616
293,19.0,1.0,3.0,3.0,4.0,293,1155940.0004285574,702604.129029721,4.0,0.2350073903799057,9.0,3.0,11.0,846.0641474799007,5334.126171793321,13.0,0.0,112.24702453613281,4388.755303112732,4556.9788060565215,3053.635761671848,3053.635761671848,3494.9599802351354
294,19.0,1.0,3.0,3.0,4.0,294,1156065.1835771352,702642.6259999722,4.0,0.09822768718004227,9.0,3.0,11.0,823.9124351979394,5465.089823107132,13.0,0.0,111.9060287475586,4264.934489664284,4656.595950080527,3181.5772672862936,3181.5772672862936,3365.310388152204
295,20.0,1.0,3.0,3.0,4.0,295,1156232.715722382,702645.4160206467,4.0,0.08792347460985184,9.0,3.0,11.0,824.5053570809604,5625.829965774054,12.0,0.0,111.99370574951172,4097.644582751166,4752.0957087611605,3348.7348446042615,3348.7348446042615,3213.510858675015
296,19.0,1.0,3.0,3.0,4.0,296,1156380.1836033016,702660.7434178144,4.0,0.19619841873645782,10.0,3.0,10.0,774.1857235766624,5771.352559205902,13.0,0.0,112.3167953491211,3950.9818690380594,4849.813221170065,3373.726145245257,3496.969476801366,3069.9931058640113
297,24.0,0.0,0.0,0.0,0.0,297,1137249.491221726,703145.7988781482,0.0,0.4353494346141815,2.0,8.0,0.0,1823.3326031290853,1350.1559296023547,7.0,4.0,99.87311553955078,6700.9099921731695,13092.901386245067,4306.826441740646,94.56555468055983,6658.152549358511
298,19.0,1.0,3.0,3.0,4.0,298,1156477.4786843061,702686.7974995524,4.0,0.24814359843730927,10.0,3.0,11.0,770.7318920048605,5872.025045378931,13.0,0.0,112.70259094238281,3854.9089846998518,4928.442422180215,3274.7554458579975,3596.1630121954113,2970.028686367905
299,24.0,1.0,3.0,3.0,4.0,299,1156655.0350877196,702723.2747888118,4.0,0.518143892288208,9.0,3.0,11.0,780.0952087156528,6052.570661667032,13.0,0.0,112.062255859375,3673.903779184461,5065.22808592812,3095.1250316704377,3743.153403021845,2789.132760427333
300,22.0,1.0,3.0,3.0,4.0,300,1156782.486604467,702763.1798927188,4.0,0.897577166557312,9.0,3.0,11.0,803.2860196815288,6186.112164281198,13.0,0.0,108.89598083496094,3542.0255775701253,5175.77448607843,2965.53912516555,3697.7788861932954,2657.3853060226716
301,22.0,1.0,3.0,3.0,4.0,301,1156890.7619784772,702771.0870291442,4.0,1.3602817058563232,9.0,3.0,12.0,799.6446575325082,6267.89044393357,13.0,0.0,107.39086151123047,3433.728872231026,5250.518053823009,2856.99616466479,3626.9338790446564,2549.0574549482994
302,21.0,1.0,144.0,10.0,40.0,302,1157889.4427238852,702755.9436867237,3.0,3.4762649536132812,9.0,3.0,15.0,1237.6091836308165,6453.149197375754,12.0,0.0,70.07505798339844,2451.5952484615937,5249.107383229634,1861.755244297219,2941.4450145600244,1562.0386873314885
303,20.0,1.0,3.0,3.0,4.0,303,1157166.9920690507,702778.8635883927,0.0,2.71374249458313,9.0,3.0,12.0,840.0996804272778,6293.316354572491,13.0,0.0,95.87863159179688,3159.4084346207037,5437.13551826273,2580.7509569556214,3443.634315539968,2274.408871553274
304,20.0,1.0,3.0,3.0,4.0,304,1157013.9966401309,702801.2467457205,0.0,2.003005266189575,9.0,3.0,12.0,832.8774145468574,6251.368636229049,13.0,0.0,105.138916015625,3307.4622034601025,5353.057167089885,2732.4391865204125,3563.9291482783497,2422.83487519043
305,20.0,1.0,73.0,3.0,9.0,305,1157514.9772654772,702794.7257613987,0.0,2.1147422790527344,9.0,3.0,12.0,1008.297066423602,6334.167995050318,13.0,0.0,85.1744613647461,2813.3725049574746,5574.185148363102,2232.424907994319,3219.0560454881766,1927.5766407573713
306,20.0,1.0,143.0,4.0,27.0,306,1157406.0004492998,702808.7234368026,0.0,2.320338726043701,9.0,3.0,13.0,961.5406033708294,6300.674713114361,13.0,0.0,88.92147064208984,2918.6592352289667,5621.330184556433,2340.5102676558636,3303.3120018830396,2033.5679440251483
307,0.0,2.0,3.0,3.0,4.0,307,1137154.446792394,703343.8070123047,0.0,0.9635273814201355,2.0,9.0,0.0,1782.7862802875284,1134.0025300000111,5.0,4.0,101.38789367675781,6553.097315509809,13278.794540820003,4281.0041784005525,6.338772056926452,6507.973378508808
308,20.0,1.0,73.0,3.0,9.0,308,1157642.40614447,702853.9743305594,0.0,1.5347903966903687,9.0,3.0,12.0,1132.5087513696524,6301.566727904969,13.0,0.0,80.27661895751953,2678.0992193982215,5433.708546826111,2102.4215598351147,3176.58274579968,1793.1748103894827
309,18.0,1.0,119.0,3.0,16.0,309,1158139.4248354733,702888.430298388,3.0,2.4071385860443115,9.0,4.0,15.0,1516.017007003537,6391.481465380714,11.0,0.0,62.76315689086914,2182.0766518643195,4966.477891600017,1604.4479118702336,2898.495583187732,1296.1699013857444
310,19.0,1.0,138.0,12.0,46.0,310,1157957.9009203017,702912.6031503081,3.0,1.5417264699935913,9.0,4.0,15.0,1391.9601179729566,6318.760217942204,12.0,0.0,67.34064483642578,2357.366098299247,5121.304380545704,1784.9128948058435,3022.9174120223297,1472.6022526118725
311,18.0,1.0,119.0,3.0,16.0,311,1158276.3103884757,702908.045744732,3.0,2.5365302562713623,8.0,5.0,15.0,1638.318397033189,6413.170087817423,12.0,0.0,53.255348205566406,2043.8628550203227,4834.476811125623,1466.9115566044584,2841.161446887882,1157.8869091609513
312,22.0,1.0,145.0,5.0,27.0,312,1158466.1243133098,702907.7524382323,4.0,1.700316071510315,9.0,5.0,15.0,1797.2575815831901,6473.7005316583445,12.0,0.0,49.1045036315918,1857.3063135652326,4664.350217286237,1277.24811642391,2746.8270860062694,969.9397977989429
313,21.0,1.0,144.0,10.0,40.0,313,1157783.8415571451,702927.1073863953,3.0,3.1147871017456055,9.0,3.0,15.0,1279.8382721499454,6261.706001674374,12.0,0.0,76.3939208984375,2527.634421485999,5274.8830759619805,1958.2890866851021,3140.8584215515057,1642.9802743660136
314,23.0,1.0,3.0,3.0,4.0,314,1158721.7530671358,702956.9213031381,4.0,1.415364384651184,9.0,5.0,15.0,2043.1624913424855,6516.898201894142,12.0,0.0,37.94268035888672,1596.9933340105138,4414.522475351175,1019.9238479366736,2681.7577589958382,709.9663747033468
315,21.0,1.0,3.0,3.0,4.0,315,1158618.8047822267,702963.4668937325,4.0,2.6717031002044678,9.0,5.0,15.0,1956.8886759672473,6473.636047699032,12.0,0.0,38.87847900390625,1696.9591318935786,4502.972936167467,1122.5459272726464,2729.0681499598913,811.0183856813437
316,23.0,1.0,3.0,3.0,4.0,316,1158827.7413722277,703043.7036098987,14.0,2.0482449531555176,9.0,5.0,15.0,2177.993685890239,6418.984325521966,12.0,0.0,34.975830078125,1477.7015570721367,4280.442681343894,910.3758314470695,2724.11327172567,592.9886498371567
317,28.0,1.0,3.0,3.0,4.0,317,1158873.374483049,703202.0218628049,14.0,1.6911097764968872,9.0,5.0,15.0,2298.4920688629077,6274.534482328725,12.0,0.0,31.214723587036133,1416.875382256718,4168.990867949446,858.7997999318162,2859.046154443577,528.0431093398229
318,35.0,1.0,3.0,3.0,4.0,318,1158903.4328218848,703353.4260875583,14.0,1.5767195224761963,9.0,6.0,15.0,2407.478948925757,6147.080511416361,12.0,0.0,30.590574264526367,1374.8847062056477,4078.207074282649,826.238202609558,2994.7222385004993,479.13171748176075
319,0.0,2.0,3.0,3.0,4.0,319,1137190.7912078947,703907.3147435635,0.0,0.08093883097171783,2.0,8.0,0.0,2063.0391622279617,619.0299012915856,6.0,5.0,99.051025390625,6447.288926316181,13559.355894049542,3934.2580343035006,13.192731015215525,6398.252876261632
320,35.0,1.0,3.0,3.0,4.0,320,1158941.1771689653,703463.7779009789,14.0,1.7819379568099976,9.0,5.0,15.0,2502.639480217839,6043.463694098452,12.0,0.0,28.36417579650879,1326.4728230566363,3999.871155073123,788.1996655407751,3090.5007255961423,427.6821343941021
321,38.0,1.0,3.0,3.0,4.0,321,1158918.4711776376,703581.0890180618,14.0,1.8000553846359253,9.0,5.0,15.0,2556.580995257507,5979.95537017315,12.0,0.0,27.6752872467041,1346.7909415291024,3977.272615567521,811.3335472279155,3209.6601680917556,435.21577299738027
322,27.0,8.0,3.0,3.0,4.0,322,1158994.4651201367,703670.7984843105,14.0,1.8004093170166016,9.0,5.0,15.0,2672.181950230185,5863.310598393936,12.0,0.0,27.47583770751953,1276.2157300335557,3874.576964440996,730.2463472495383,3277.8593608775277,327.0719381922909
323,51.0,1.0,5.0,7.0,8.0,323,1150065.7615208924,707017.3141009808,0.0,0.21139560639858246,0.0,3.0,0.0,2274.9131801726226,5947.5628532678,5.0,0.0,107.42642974853516,7909.608850163832,8191.986745753291,5445.417156527325,3880.145368707394,7759.378115207659
324,51.0,1.0,5.0,8.0,8.0,324,1149567.3665203005,707043.6657543033,0.0,0.38111385703086853,0.0,3.0,0.0,2068.9051696096385,6011.509972418652,4.0,0.0,108.9779281616211,8030.019960651601,8262.703071140735,5741.754553389823,3632.1319709483655,7892.779884553191
325,11.0,2.0,3.0,3.0,4.0,325,1152579.2699453086,706971.6816463023,0.0,0.29659685492515564,1.0,1.0,0.0,2568.0300599209136,4206.563316589038,12.0,1.0,115.50390625,6308.234819427085,7926.450087930723,4617.513851453076,4595.011879126024,6129.558686674828
326,19.0,3.0,50.0,3.0,6.0,326,1151069.7706677169,707014.8190272301,0.0,0.25414806604385376,1.0,3.0,0.0,2648.5283484050497,5547.439391075045,9.0,0.0,112.40453338623047,7384.621014147304,8191.569077249766,4995.472371181117,4542.680547596372,7333.124738613599
327,52.0,1.0,8.0,9.0,9.0,327,1149866.518152967,707056.236267224,0.0,0.15890593826770782,0.0,3.0,0.0,2206.151716017596,5996.653236999952,4.0,0.0,107.2737808227539,7937.415625132536,8244.982936019725,5584.231737240527,3798.7343845741943,7785.188128204519
328,52.0,1.0,4.0,6.0,7.0,328,1149665.6809562147,707061.26873748,0.0,0.4879622757434845,0.0,3.0,0.0,2122.654685967558,6018.3956077858065,4.0,0.0,108.62615966796875,7986.291102969721,8269.079992114172,5699.823036845213,3696.6151903744085,7844.7402014357185
329,51.0,1.0,5.0,8.0,8.0,329,1149411.2211633027,707067.6476617306,0.0,0.25500115752220154,0.0,3.0,0.0,2040.503727700305,6008.468224745214,4.0,0.0,109.49339294433594,8051.899203385693,8306.494215364837,5852.907607003195,3579.2634573672117,7919.237120029761
330,22.0,4.0,14.0,8.0,9.0,330,1150248.3599089682,707047.768764481,0.0,0.2730056643486023,0.0,3.0,0.0,2404.408588607403,5974.306428982564,7.0,0.0,108.23871612548828,7815.477323239158,8213.638344256511,5379.284931611162,4014.3785456905134,7672.797373850563
331,52.0,1.0,8.0,9.0,9.0,331,1149764.668619141,707066.0853288919,0.0,0.1549508422613144,0.0,3.0,0.0,2168.4408070896993,6014.130742256336,4.0,0.0,107.3346939086914,7955.765639466744,8263.864892474685,5648.324721887941,3752.1404491563,7808.843988248087
332,51.0,1.0,5.0,7.0,8.0,332,1149966.535341382,707062.4875670522,0.0,0.16231440007686615,0.0,3.0,0.0,2260.8051635089987,5996.966480067189,5.0,0.0,107.28573608398438,7902.4332615533895,8243.520081088474,5535.9182088395755,3859.703987390531,7747.817817687661
333,52.0,1.0,6.0,11.0,11.0,333,1149311.9365849644,707080.718173638,0.0,0.5132501125335693,0.0,3.0,0.0,2026.5328425753635,5956.662349913796,4.0,0.0,110.12934112548828,8068.72138224193,8333.622105569824,5922.955771311979,3546.9312501465124,7937.996433945845
334,22.0,2.0,5.0,3.0,4.0,334,1151588.9474508911,707024.8377079815,0.0,0.38932812213897705,1.0,3.0,0.0,2601.4210328313093,5065.83507829218,10.0,1.0,111.06851196289062,6979.937080965729,8250.70147642707,4839.582298676392,4598.196120782989,6929.444078279073
335,22.0,3.0,12.0,3.0,4.0,335,1151185.0565263927,707035.6539593041,0.0,0.274854838848114,1.0,3.0,0.0,2647.6559337557374,5432.811924425194,9.0,0.0,111.82247161865234,7281.762768305598,8220.452068423301,4974.053526894255,4586.144364782451,7230.478803931333
336,14.0,2.0,3.0,3.0,4.0,336,1152090.448416382,707013.4190956354,0.0,0.7857751250267029,1.0,2.0,0.0,2600.1451892903815,4617.879162358858,10.0,1.0,112.561767578125,6618.950098621229,8317.45103425675,4717.6326358767,4623.044252070941,6565.695952453945
337,12.0,2.0,3.0,3.0,4.0,337,1152388.8651423901,707016.5604935586,0.0,0.21616844832897186,1.0,1.0,0.0,2609.1554090969307,4352.122585462084,11.0,1.0,114.52082061767578,6405.978800359528,8110.037285730839,4679.070418648242,4635.2263278761275,6318.453073070943
338,22.0,2.0,3.0,3.0,4.0,338,1151398.8917286396,707043.8124075532,0.0,0.21566791832447052,1.0,3.0,0.0,2629.3523357928916,5232.3786749423325,9.0,1.0,111.60612487792969,7111.751382093641,8247.82311291022,4912.3926921690645,4604.921634832482,7060.980361592198
339,0.0,5.0,32.0,3.0,5.0,339,1135747.3875986338,707440.9441592246,0.0,0.41054558753967285,2.0,10.0,4.0,1053.1503619030211,1870.8659370495768,4.0,6.0,107.06250762939453,4114.281713382453,16881.50336269407,1130.3932942494564,1123.1203707832237,4079.340524866717
340,13.0,2.0,3.0,3.0,4.0,340,1152198.8478058875,707027.1346193999,0.0,0.4782637655735016,1.0,2.0,0.0,2615.99004307505,4515.095445884861,11.0,1.0,113.5192642211914,6531.9594358846925,8297.58763114599,4713.907113985858,4642.175542571426,6477.7817245691085
341,3.0,0.0,112.0,3.0,16.0,341,1135705.7754771411,707445.6656064689,0.0,0.49993374943733215,2.0,10.0,4.0,1019.6263429152037,1832.3572917152512,4.0,6.0,107.06250762939453,4075.053949361329,16915.75333006561,1122.663020903869,1081.3636304559116,4039.744494973991
342,1.0,5.0,6.0,3.0,4.0,342,1135766.15658997,707446.2984792292,0.0,0.41054558753967285,2.0,10.0,4.0,1063.470042943019,1884.649026587124,4.0,6.0,107.06250762939453,4128.626076476866,16871.04410960421,1126.2884060023289,1141.6813961338976,4093.980715225407
343,17.0,2.0,3.0,3.0,4.0,343,1151765.7538558096,707042.3160194755,0.0,0.09454715251922607,1.0,3.0,0.0,2621.4380001065897,4897.663477427287,10.0,1.0,110.33451843261719,6836.21605734733,8292.09553885219,4811.851566199481,4628.905093179062,6785.14597489254
344,22.0,3.0,3.0,3.0,4.0,344,1150906.344813466,707065.6056710631,0.0,0.1319277435541153,1.0,3.0,0.0,2736.10334604946,5680.902587908817,8.0,0.0,111.67188262939453,7481.933693523521,8233.581003164249,5104.2283992860075,4461.900003650275,7378.89851519124
345,4.0,5.0,13.0,3.0,4.0,345,1135741.6832137257,707450.9428268969,0.0,0.41054558753967285,2.0,10.0,4.0,1042.1889274192272,1861.00093026705,4.0,6.0,107.06250762939453,4104.679254183137,16892.41083359921,1120.0402007409198,1117.0547924164428,4069.889655846707
346,17.0,2.0,3.0,3.0,4.0,346,1151868.4373774678,707045.9564321488,0.0,0.1611635684967041,1.0,3.0,0.0,2627.41923643518,4803.084464360451,10.0,1.0,110.38401794433594,6757.898338684371,8311.355342265859,4792.334008819354,4641.185760345167,6706.460116566524
347,5.0,5.0,24.0,3.0,4.0,347,1135719.8144910485,707460.2630182207,0.0,0.41054558753967285,2.0,10.0,4.0,1019.787693642044,1837.3652305674266,4.0,6.0,107.06250762939453,4080.9570142623784,16914.946107937914,1109.2981022821407,1094.8604173229394,4046.138463912273
348,1.0,5.0,3.0,3.0,4.0,348,1135798.3271293044,707460.793528974,0.0,0.41054558753967285,2.0,10.0,4.0,1078.322890396745,1905.9965037896834,4.0,6.0,107.4087142944336,4150.951500290781,16856.698845612475,1113.9464908592952,1173.3013602836859,4116.804909765845
349,1.0,5.0,121.0,3.0,18.0,349,1135659.5560813844,707464.3702934831,0.0,0.49993374943733215,2.0,10.0,4.0,973.5626491107902,1782.9756059976328,4.0,6.0,106.06062316894531,4025.3883533770822,16962.753203530603,1099.4930623593416,1034.4922367138458,3989.9738923162563
350,20.0,4.0,95.0,3.0,12.0,350,1150696.796676144,707089.8175648898,0.0,0.46998724341392517,1.0,3.0,0.0,2725.764689979168,5868.760380704867,7.0,0.0,111.1485366821289,7564.443272857221,8251.405794400796,5211.430920995855,4335.595525541261,7456.001076475195
351,1.0,5.0,121.0,3.0,18.0,351,1135754.1067453027,707470.3250059783,0.0,0.5787273049354553,2.0,10.0,4.0,1038.5355084106209,1862.5389485431788,4.0,6.0,107.06250762939453,4107.101391610287,16896.027423686122,1101.5195213133502,1128.7625085704485,4072.7778072490337
352,11.0,2.0,3.0,3.0,4.0,352,1152672.9406897277,707042.3196283877,0.0,0.36136725544929504,1.0,1.0,0.0,2640.4966632343553,4090.377243033745,12.0,1.0,116.24143981933594,6192.91888614923,7824.900086656476,4682.597558704963,4668.066923358593,6033.803428347757
353,22.0,4.0,14.0,8.0,9.0,353,1150332.5526539683,707106.5924657285,0.0,0.16219639778137207,0.0,3.0,0.0,2501.9974606261285,6033.304811129181,6.0,0.0,108.17481231689453,7728.907306119564,8269.77178863276,5390.02664091173,4112.639170179385,7590.083530939107
354,5.0,5.0,115.0,3.0,16.0,354,1135727.9991859645,707479.0251198113,0.0,0.5787273049354553,2.0,10.0,4.0,1013.2101439970327,1835.4480197148478,4.0,6.0,107.06250762939453,4079.8539870636055,16921.30463213796,1091.1166080572468,1102.355084335191,4045.4644404443757
355,19.0,4.0,3.0,3.0,4.0,355,1150490.8722192198,707109.9280889779,0.0,0.5788648724555969,0.0,3.0,0.0,2603.4699115778576,6040.149022858072,7.0,0.0,108.64099884033203,7646.48612323633,8270.443103875634,5319.538524584445,4215.251449976125,7537.413893415434
356,14.0,2.0,3.0,3.0,4.0,356,1151968.7695258856,707074.831046313,0.0,0.4694288372993469,1.0,3.0,0.0,2658.574486510002,4700.0571664238205,11.0,1.0,110.48910522460938,6664.704510522811,8356.304478651926,4800.160695568425,4677.361102905967,6613.006035550766
357,20.0,4.0,95.0,3.0,12.0,357,1150591.7266763002,707109.9589288086,0.0,0.6948139071464539,0.0,3.0,0.0,2669.4327548183287,5960.864613232175,7.0,0.0,109.4378662109375,7597.068109366654,8270.35742023131,5274.738961261959,4280.810608181648,7488.8610971674525
358,20.0,3.0,57.0,3.0,6.0,358,1150813.7652742267,707108.4192337245,0.0,0.17137444019317627,1.0,3.0,0.0,2802.605388380645,5752.5248318240565,7.0,0.0,111.53720092773438,7493.333468265706,8272.895401823225,5180.193364308457,4428.647749609419,7384.3066257771325
