EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetBeforeSHAll,MetTargetBeforeSHAmericanIndian,MetTargetBeforeSHAsian,MetTargetBeforeSHBlack,MetTargetBeforeSHHispanic,MetTargetBeforeSHWhite,MetTargetBeforeSHPacificIslander,MetTargetBeforeSHTwoOrMoreRaces,MetTargetBeforeSHSpecialEd,MetTargetBeforeSHLtdEnglish,MetTargetBeforeSHLowIncome,PreviousWeightedCEMetAll,PreviousWeightedCEMetAmericanIndian,PreviousWeightedCEMetAsian,PreviousWeightedCEMetBlack,PreviousWeightedCEMetHispanic,PreviousWeightedCEMetWhite,PreviousWeightedCEMetPACIFICISLANDER,PreviousWeightedCEMetTWOORMORERACES,PreviousWeightedCEMetSpecialEd,PreviousWeightedCEMetLtdEnglish,PreviousWeightedCEMetLowIncome,ReductionPercentAll,ReductionPercentAmericanIndian,ReductionPercentAsian,ReductionPercentBlack,ReductionPercentHispanic,ReductionPercentWhite,ReductionPercentPACIFICISLANDER,ReductionPercentTWOORMORERACES,ReductionPercentSpecialEd,ReductionPercentLtdEnglish,ReductionPercentLowIncome,Met10PercentFlagAll,Met10PercentFlagAmericanIndian,Met10PercentFlagAsian,Met10PercentFlagBlack,Met10PercentFlagHispanic,Met10PercentFlagWhite,Met10PercentFlagPACIFICISLANDER,Met10PercentFlagTWOORMORERACES,Met10PercentFlagSpecialEd,Met10PercentFlagLtdEnglish,Met10PercentFlagLowIncome,MetOtherIndicatorFlagAll,MetOtherIndicatorFlagAmericanIndian,MetOtherIndicatorFlagAsian,MetOtherIndicatorFlagBlack,MetOtherIndicatorFlagHispanic,MetOtherIndicatorFlagWhite,MetOtherIndicatorFlagPACIFICISLANDER,MetOtherIndicatorFlagTWOORMORERACES,MetOtherIndicatorFlagSpecialEd,MetOtherIndicatorFlagLtdEnglish,MetOtherIndicatorFlagLowIncome,MetTargetAfterSHFlagAll,MetTargetAfterSHFlagAmericanIndian,MetTargetAfterSHFlagAsian,MetTargetAfterSHFlagBlack,MetTargetAfterSHFlagHispanic,MetTargetAfterSHFlagWhite,MetTargetAfterSHFlagPACIFICISLANDER,MetTargetAfterSHFlagTWOORMORERACES,MetTargetAfterSHFlagSpecialEd,MetTargetAfterSHFlagLtdEnglish,MetTargetAfterSHFlagLowIncome
39801,Educational Service District 105,39202,2608,Toppenish School District,Garfield Elementary School,Math,-50.3,-31.6,,,,0,,0,-76.2,,-50.3,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,29.6,22.7,,,,,,,3.7,,29.6,8.8,17.6,,,,,,,3.8,,8.8,false,false,false,false,,,false,,false,,false,false,false,true,true,,true,true,true,false,,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
39801,Educational Service District 105,39202,2608,Toppenish School District,Garfield Elementary School,Reading,-26.7,-11.4,,,,0,,0,-40.5,-43.1,-26.7,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,47.5,54.5,,,,,,,11.1,24.7,47.5,21.5,-10,,,,,,,16.7,12.2,21.5,true,false,false,false,,,false,,false,false,true,false,false,true,true,,true,true,true,false,false,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
39801,Educational Service District 105,39202,4106,Toppenish School District,Kirkwood Elementary School,Math,,,,,,-24.5,,0,,,,No,No,N/A,N/A,No,N<Required,N/A,N/A,No,No,No,,,,,,50,,,,,,,,,,,0,,,,,,,,false,false,,false,false,,,,,,,true,true,,true,true,true,,,,No,No,N/A,N/A,No,N<Required,N/A,N<Required,No,No,No
39801,Educational Service District 105,39202,4106,Toppenish School District,Kirkwood Elementary School,Reading,,,,,,-4.5,,0,,-54.2,,No,No,N/A,N/A,No,N<Required,N/A,N/A,No,No,No,,,,,,50,,,,34.8,,,,,,,0,,,,-16.9,,,,false,false,,false,false,,,false,,,,true,true,,true,true,true,,false,,No,No,N/A,N/A,No,N<Required,N/A,N<Required,No,No,No
39801,Educational Service District 105,39202,2635,Toppenish School District,Lincoln Elementary School,Math,-65.9,-79.6,,,,-75,,0,-62,,-65.9,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,17.7,20,,,,33.3,,,,,17.7,5.9,-14.6,,,,-12.5,,,14.3,,5.9,false,false,false,false,,false,false,,false,,false,false,false,true,true,,true,true,true,false,,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
39801,Educational Service District 105,39202,2635,Toppenish School District,Lincoln Elementary School,Reading,-46.4,-29.5,,,,-75,,-3.3,-62,-60.2,-46.4,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,38.4,40,,,,33.3,,,7.1,13.8,38.4,1.8,-11.1,,,,-12.5,,,7.7,5.4,1.8,false,false,false,false,,false,false,false,false,false,false,false,false,true,true,,true,true,true,false,false,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
39801,Educational Service District 105,39202,5262,Toppenish School District,NW Allprep,Math,,,,-100,-100,,,,,,-41.2,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N/A,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,false,false,false,false,false,,,,,,,,,,,,No,N/A,N/A,N<Required,N<Required,No,N/A,N/A,N/A,N/A,N<Required
39801,Educational Service District 105,39202,5262,Toppenish School District,NW Allprep,Reading,,-100,,-100,-24.6,,,,-100,,-19.7,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required,,,,,,,,,,,,,,,,,,,,,,,,false,false,false,false,,false,false,false,false,false,,,,,,,,,,,,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
39801,Educational Service District 105,39202,2900,Toppenish School District,Toppenish High School,Math,,-10.5,0,,,0,,0,-58.2,-46.1,,No,N<Required,N<Required,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No,,66.7,,,,,,,,23.5,,,-20,,,,,,,22.7,8.5,,,false,,false,,,false,,false,false,,,,,,,,,,,false,,Yes,N<Required,N<Required,N/A,Yes,N<Required,N/A,N<Required,N<Required,N<Required,Yes
39801,Educational Service District 105,39202,2900,Toppenish School District,Toppenish High School,Reading,,-4.9,0,,,0,,0,-73.3,-56.5,,No,N<Required,N<Required,N/A,No,N<Required,N/A,N/A,N<Required,N<Required,No,,100,,,,,,,,44.4,,,,,,,,,,13,-39.1,,,false,,false,,,false,,false,false,,,,,,,,,,,false,,No,N<Required,N<Required,N/A,No,N<Required,N/A,N<Required,N<Required,N<Required,No
39801,Educational Service District 105,39202,2264,Toppenish School District,Toppenish Middle School,Math,-53.1,,,,-52.1,-8.2,,0,,,-53.1,No,No,N/A,N/A,No,N<Required,N/A,N/A,No,No,No,34.8,,,,36,27.8,,,,,34.8,7.2,,,,6,30.8,,,,,7.2,false,,false,false,false,true,false,,,,false,true,,true,true,true,true,true,true,,,true,No,No,N/A,N/A,No,N<Required,N/A,N<Required,No,No,No
39801,Educational Service District 105,39202,2264,Toppenish School District,Toppenish Middle School,Reading,-48.7,,,,-46.9,-18.9,,0,,-82.3,-48.7,No,No,N/A,N/A,No,N<Required,N/A,N/A,No,No,No,45.6,,,,47.6,22.2,,,,12.6,45.6,-3.4,,,,-5,19.6,,,,-4.1,-3.4,false,,false,false,false,true,false,,,false,false,true,,true,true,true,true,true,true,,true,true,No,No,N/A,N/A,No,N<Required,N/A,N<Required,No,No,No
39801,Educational Service District 105,39202,4588,Toppenish School District,Valley View Elementary,Math,-35.6,-66.7,,,,-100,,0,-72,-42.9,-35.6,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,20.6,,,,,50,,,,10,20.6,36.3,33.3,,,,-100,,,10.3,30.4,36.3,true,true,false,false,,false,false,,false,true,true,false,true,true,true,,true,true,true,false,false,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
39801,Educational Service District 105,39202,4588,Toppenish School District,Valley View Elementary,Reading,-43.3,-66.7,,,,-100,,0,-72.5,,-43.3,No,N<Required,N/A,N/A,No,N<Required,N/A,N/A,N<Required,No,No,43.5,25,,,,50,,,13.6,,43.5,0.1,11.1,,,,-100,,,-3.8,,0.1,false,false,false,false,,false,false,,false,,false,false,true,true,true,,true,true,true,false,,false,No,N<Required,N/A,N/A,No,N<Required,N/A,N<Required,N<Required,No,No
11801,Educational Service District 123,36300,2160,Touchet School District,Touchet Elem & High School,Math,,-75,,0,,,,0,-45.1,-70.8,,No,N<Required,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,,,,,,,,,9.1,,,,,,,,,,,13.6,14.3,,,false,false,,,,false,,false,false,,,,,,,,,,,,,No,N<Required,N/A,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
11801,Educational Service District 123,36300,2160,Touchet School District,Touchet Elem & High School,Reading,-20.6,-75,,0,,,,0,-36,-64.3,,No,N<Required,N/A,N<Required,No,No,N/A,N/A,N<Required,N<Required,No,62.1,,,,,,,,9.1,,,-21.2,,,,,,,,21.4,21.4,,false,false,false,,,,false,,false,false,,true,,,,,,,,,,,No,N<Required,N/A,N<Required,No,No,N/A,N<Required,N<Required,N<Required,No
6801,Educational Service District 112,8130,4264,Toutle Lake School District,Toutle Lake Elementary,Math,-17.5,0,-27.5,-100,0,,,-33.3,-37.2,,-13.7,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,63.1,,,,,,,,36.4,,58.6,8.1,,,0,,,,,-9.3,,4.1,false,,false,false,,,false,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,No
6801,Educational Service District 112,8130,4264,Toutle Lake School District,Toutle Lake Elementary,Reading,-11.3,0,-27.5,0,0,,,-33.3,-31.6,,-12.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,75.6,,,,,,,,31.8,,75.7,-10.2,,,,,,,,-2,,-52.3,false,,false,,,,false,false,false,false,false,true,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,No
6801,Educational Service District 112,8130,2560,Toutle Lake School District,Toutle Lake High School,Math,-20.2,0,-100,-100,-1,,,-50,-71.6,,-25,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,59.7,,,,53.8,,,,6.3,,53,11.2,,,,13.3,,,,3,,-8.5,false,,false,false,false,,false,false,false,false,false,true,,,,,,,,,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N/A,N<Required
6801,Educational Service District 112,8130,2560,Toutle Lake School District,Toutle Lake High School,Reading,-8.7,0,-50,0,-1,,,0,-54.5,,-3.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No,68.2,,,,69.2,,,,6.3,,62.1,27.8,,,,-30,,,,14.7,,32.7,true,,false,,false,,false,,false,false,true,true,,,,,,,,,,,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N/A,N<Required
6801,Educational Service District 112,20400,3062,Trout Lake School District,Trout Lake Elementary,Math,,0,0,,0,0,,0,-50,,,No,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A,,,,,,,,,25,,,,,,,,,,,0,,,,,,false,,,false,,false,false,false,,true,true,true,true,true,true,true,true,true,true,Yes,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A
6801,Educational Service District 112,20400,3062,Trout Lake School District,Trout Lake Elementary,Reading,,0,0,,0,0,,0,-50,,,No,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N/A,,,,,,,,,25,,,,,,,,,,,0,,,,,,false,,,false,,false,false,false,,true,true,true,true,true,true,true,true,true,true,No,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A
6801,Educational Service District 112,20400,2676,Trout Lake School District,Trout Lake School,Math,-21.4,,-100,,-91.7,,,-40,-61.4,,,No,N/A,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N/A,46.8,,,,10,,,,18.8,,,19.1,,,,-1.9,,,,-4.1,,,false,false,false,false,false,,false,false,false,false,false,true,,,,,,,,,,,No,N/A,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N/A
6801,Educational Service District 112,20400,2676,Trout Lake School District,Trout Lake School,Reading,-1.6,,0,,-16,,,-20,-30.6,,,No,N/A,N<Required,N/A,N<Required,Yes,N/A,N/A,N<Required,N/A,N/A,68.8,,,,30,,,,50,,,45.8,,,,28.6,,,,-23.1,,,true,false,,false,true,,false,false,false,false,false,true,,,,,,,,,,,Yes,N/A,N<Required,N/A,N<Required,Yes,N/A,N<Required,N<Required,N/A,N/A
17801,Puget Sound Educational Service District 121,17406,3226,Tukwila School District,Cascade View Elementary,Math,-29.9,,-12,-9.8,-26.4,-9,-100,-8.7,-78.5,-38.7,-31.1,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No,59.9,100,,33.3,61,67.7,,,18.8,42,54.5,-9.7,,,33.3,-30.2,-55,,,-14.3,-0.4,-1.3,false,false,false,true,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,3226,Tukwila School District,Cascade View Elementary,Reading,-37.8,,-21.9,-18.5,-30.6,-26.8,-100,-30.8,-78.5,-53.6,-40.7,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No,48.6,,,41.7,49.2,48.4,,,18.8,17.7,40.6,-1.1,,,4.8,-8.9,-25.9,,,-14.3,13.9,6.5,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true,true,true,true,true,true,true,true,No,N/A,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,2848,Tukwila School District,Foster Senior High School,Math,-20.9,0,-9,-17.4,-17.5,-9.2,0,0,-55.9,-32,-22.7,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No,59.5,,,36.8,56.3,56,,,25,37.9,52.9,29.8,,,42.8,25.3,38,,,-6.7,24.6,33.3,true,,false,true,false,true,,,false,false,true,false,,false,false,false,false,,,,false,false,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,2848,Tukwila School District,Foster Senior High School,Reading,-31.9,0,-29.8,-27.8,-26.9,-9.2,0,0,-55.9,-73.4,-37.2,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No,64.9,,,50,69.5,73.6,,,37.5,25,56.9,-13.9,,,5.6,-39.6,-3.2,,,-28,-12.2,-7.7,false,,false,false,false,false,,,false,false,false,false,,false,false,false,false,,,,false,false,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,2564,Tukwila School District,Showalter Middle School,Math,-47.7,-50,-32.3,-59,-43.1,-26.9,-27.6,,-61.4,-79.1,-51.2,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,36.9,25,,20,33.1,41.9,,,13,6.4,30.2,11.8,0,,8.1,11.5,17.9,,,6.9,4.9,13.9,false,false,false,false,false,false,false,,false,false,false,true,true,true,true,true,true,true,,true,true,true,No,N<Required,No,No,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17406,2564,Tukwila School District,Showalter Middle School,Reading,-36.1,-25,-26,-41.6,-27.9,-13.8,-23,,-61.1,-79.2,-41.3,No,N<Required,No,No,No,No,N<Required,N<Required,No,No,No,55.1,25,,51.2,50.3,60.7,,,13,11.5,47.5,1.5,33.3,,-19.5,11,13.3,,,6.9,-0.5,3.9,false,true,false,false,false,false,false,,false,false,false,true,true,true,true,true,true,true,,true,true,true,No,N<Required,No,No,No,No,N<Required,No,No,No,No
17801,Puget Sound Educational Service District 121,17406,3635,Tukwila School District,Thorndyke Elementary,Math,-35.7,-100,-7.5,,,-4.8,-24.8,0,-80.5,-55.5,-38,No,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No,No,37.4,,,,,51.7,,,11.8,14.8,30.1,19.2,0,,,,13.7,,,-6.2,11.2,22.8,false,false,false,,,false,false,,false,false,false,true,true,true,,,true,true,true,true,true,true,No,N<Required,No,No,Yes,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,3635,Tukwila School District,Thorndyke Elementary,Reading,-29,-33.3,-7.8,,,0,-1.2,0,-52,-52.5,-30.5,No,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No,No,47.2,100,,,,,,,11.8,24.6,41.4,16.8,,,,,,,,7.9,3.4,20.4,false,false,false,,,,false,,false,false,false,true,true,true,,,true,true,true,true,true,true,No,N<Required,No,No,No,N<Required,N<Required,N<Required,N<Required,No,No
17801,Puget Sound Educational Service District 121,17406,3488,Tukwila School District,Tukwila Elementary,Math,-19.1,0,-8.7,,-8.9,,-15.7,-0.6,-15.5,-41.1,-18.4,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No,58.7,,,,72.1,,,,30.8,40,56.3,24.9,,,,0,,,,21.2,-11.1,24.7,true,,false,,false,,false,false,true,false,true,true,true,true,,true,,true,true,false,true,true,Yes,N<Required,No,No,No,Yes,N<Required,N<Required,N<Required,No,Yes
17801,Puget Sound Educational Service District 121,17406,3488,Tukwila School District,Tukwila Elementary,Reading,-18.4,0,-6.1,-4.2,-10.5,,-1.4,-0.6,-17.2,-28.4,-17,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No,70,,,52.5,67.2,,,,42.3,33.3,64.4,-0.4,,,37.3,-5,,,,-2.4,17.9,12.5,false,,false,true,false,,false,false,false,false,false,true,true,true,false,true,,true,true,false,true,true,No,N<Required,No,No,No,No,N<Required,N<Required,N<Required,No,No
34801,Educational Service District 113,34033,4500,Tumwater School District,A G West Black Hills High School,Math,-9.9,0,0,-3.3,-3.7,-7.3,,0,-61.3,0,-14.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,76,,,40,60,77.5,,,33.3,,57.6,34.1,,,-11.1,26.5,40,,,-26.9,,31.9,true,,,false,false,true,false,,false,,true,true,,,,,false,,,,,false,Yes,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,34033,4500,Tumwater School District,A G West Black Hills High School,Reading,-3,0,0,0,0,-1.3,,0,-21.6,0,-1.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,89.7,,,,,90.2,,,64.7,,82,31,,,,,44.8,,,-52.6,,37.2,true,,,,,true,false,,false,,true,true,,,,,false,,,,,false,Yes,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,34033,4205,Tumwater School District,Black Lake Elementary,Math,,0,0,0,-3.9,,,0,,0,-7.9,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,,78.9,,,,,,60.5,,,,,-38.5,,,,,,20.6,,,,,false,,false,,,,false,,true,true,true,true,,true,true,,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N<Required,No,N<Required,No
34801,Educational Service District 113,34033,4205,Tumwater School District,Black Lake Elementary,Reading,,0,0,0,0,,,0,,0,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,No,N<Required,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,,,,,true,true,true,true,,true,true,,true,,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N/A,N<Required,No,N<Required,Yes
34801,Educational Service District 113,34033,4365,Tumwater School District,East Olympia Elementary,Math,-12.7,,0,,,,,0,,-42.9,-14.2,No,N/A,N<Required,N/A,No,No,N/A,N/A,No,N<Required,No,70,33.3,,50,,,,,,,53.2,19.9,,,,,,,,,42.9,24.9,true,false,,false,,,false,,,true,true,true,true,true,true,,,true,true,,true,true,Yes,N/A,N<Required,N/A,Yes,Yes,N/A,N<Required,Yes,N<Required,Yes
34801,Educational Service District 113,34033,4365,Tumwater School District,East Olympia Elementary,Reading,-2.6,,0,,,,,0,,-14.3,-2.4,No,N/A,N<Required,N/A,Yes,No,N/A,N/A,No,N<Required,No,83.2,33.3,,50,,,,,,57.1,72.3,33.6,,,,,,,,,0,28.5,true,false,,false,,,false,,,false,true,true,true,true,true,,,true,true,,true,true,Yes,N/A,N<Required,N/A,Yes,Yes,N/A,N<Required,Yes,N<Required,Yes
34801,Educational Service District 113,34033,4452,Tumwater School District,George Washington Bush Middle Sch,Math,-22.9,-40,0,0,-15.5,-20.8,0,-10.2,-52.9,0,-31.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,58.2,40,,,31.7,60.7,,,13.6,,41.5,29.4,0,,,47,27.8,,,16.7,,25.5,true,false,,,true,true,,false,false,,false,true,true,true,true,false,true,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,No,Yes,N<Required,No,No,N<Required,No
34801,Educational Service District 113,34033,4452,Tumwater School District,George Washington Bush Middle Sch,Reading,-13.7,-40,0,0,-5,-11.9,0,-1.1,-37.4,0,-16.8,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,71.2,60,,,56.1,72.7,,,30.3,,60,32.4,-50,,,49.8,32.8,,,15.9,,30.2,true,false,,,true,true,,false,false,,true,true,true,true,true,false,true,true,true,true,true,true,Yes,N<Required,N<Required,N<Required,No,Yes,N<Required,No,No,N<Required,Yes
34801,Educational Service District 113,34033,2816,Tumwater School District,Littlerock Elementary School,Math,-14.4,-100,0,0,0,,0,-1.2,-65.2,0,-18.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,70.1,100,,,,,,,35.5,,52.9,1,,,,,,,,-32,,-2.6,false,false,,,,,,false,false,,false,true,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,34033,2816,Tumwater School District,Littlerock Elementary School,Reading,,0,0,0,0,,0,-1.1,-47.6,0,-4.3,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,,,,,,,,,54.8,,72.1,,,,,,,,,-64,,7.4,,,,,,,,false,false,,false,,true,true,true,true,,true,true,true,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,34033,2552,Tumwater School District,Michael T Simmons Elementary,Math,-20,-1.2,0,-75.8,0,-17,0,,,-28.6,-21.1,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,72.1,57.1,,37.5,,72.7,,,,33.3,58.6,-14.2,12.5,,-46.7,,-12.2,,,,14.3,-2,false,false,,false,,false,,,,false,false,true,true,true,true,true,true,true,,,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,No,No,N<Required,No
34801,Educational Service District 113,34033,2552,Tumwater School District,Michael T Simmons Elementary,Reading,-10.8,-1.2,0,-25,-0.6,-7.5,0,,,-28.6,-11.9,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,83.8,85.7,,62.5,93.1,82.9,,,,66.7,71.7,-30.1,-162.5,,-33.3,-234.6,-11.8,,,,-71.4,-9.7,false,false,,false,false,false,,,,false,false,true,true,true,true,true,true,true,,,true,true,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,Yes,No,N<Required,No
34801,Educational Service District 113,34033,5014,Tumwater School District,New Market High School,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,50,,,,,100,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,false,,,,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34801,Educational Service District 113,34033,5014,Tumwater School District,New Market High School,Reading,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,,,,,100,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,false,,,,,true,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34801,Educational Service District 113,34033,3199,Tumwater School District,Peter G Schmidt Elementary,Math,-15.9,0,0,0,,-13.1,-66.7,,,-40,-17.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,70.2,,,,,71.4,,,,100,62.4,10.9,,,,,11.5,,,,,4,false,,,,,false,false,,,false,false,true,true,true,true,,true,true,,,true,true,No,N<Required,N<Required,N<Required,Yes,No,N<Required,No,Yes,N<Required,No
34801,Educational Service District 113,34033,3199,Tumwater School District,Peter G Schmidt Elementary,Reading,-12.1,0,0,0,,-12.1,-66.7,,,-25,-11.6,No,N<Required,N<Required,N<Required,Yes,No,N<Required,N<Required,No,N<Required,No,83.8,,,,,85.3,,,,100,76.1,-37.3,,,,,-64.3,,,,,-22.3,false,,,,,false,false,,,false,false,true,true,true,true,,true,true,,,true,true,No,N<Required,N<Required,N<Required,Yes,No,N<Required,Yes,No,N<Required,No
34801,Educational Service District 113,34033,1713,Tumwater School District,Secondary Options,Math,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,66.7,,,,,66.7,,,,,100,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,false,,,,,false,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34801,Educational Service District 113,34033,1713,Tumwater School District,Secondary Options,Reading,-100,,,,,-100,,,-100,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A,66.7,,,,,66.7,,,,,100,-200,,,,,-200,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,,,,,false,,,,,false,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N<Required,N/A,N/A
34801,Educational Service District 113,34033,3362,Tumwater School District,Tumwater High School,Math,-17.5,-3.3,0,0,-5.2,-17.2,0,0,-57.1,,-21.5,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No,76.5,100,,,72.7,75.9,,,35.5,,58.7,1,,,,0,2.8,,,-15.1,,12.3,false,false,,,false,false,,,false,false,false,true,,,,,true,,,false,,false,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No
34801,Educational Service District 113,34033,3362,Tumwater School District,Tumwater High School,Reading,-2.2,0,0,0,0,,0,0,-6.6,,-3.4,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N/A,No,88.9,,,,,,,,43.8,,84.4,53.3,,,,,,,,58.2,,8.6,true,,,,,,,,true,false,false,true,,,,,,,,false,,false,Yes,N<Required,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,No,N/A,No
