EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetAll,MetTargetAmericanIndian,MetTargetAsian,MetTargetBlack,MetTargetHispanic,MetTargetWhite,MetTargetPacificIslander,MetTargetTwoOrMoreRaces,MetTargetSpecialEd,MetTargetLtdEnglish,MetTargetLowIncome
32801,Educational Service District 101,33207,3894,Mary Walker School District,Springdale Middle School,Reading,-37.3,-40.7,,,-50,,0,-37.5,-63.1,,,No,N<Required,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N/A,No
29801,Northwest Educational Service District 189,31025,1656,Marysville School District,10th Street School,Math,-34.7,,-50,,-3.6,,,-10.3,,,-0.6,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,1656,Marysville School District,10th Street School,Reading,-30.8,,0,,-12.7,,,-20,-77.7,,-22.3,No,N<Required,N<Required,N/A,N<Required,No,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,5209,Marysville School District,Academy of Const and Engineering,Math,-80,,,,,-71.9,,-3.2,,,-77.6,No,N/A,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,5209,Marysville School District,Academy of Const and Engineering,Reading,-39,,,,-34.2,-28.8,,0,-24.5,-24.5,-42,No,N/A,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,4454,Marysville School District,Allen Creek Elementary School,Math,-36.6,-41.9,-15,-50,-20,-30.1,,-25.2,-68.3,-69.2,-34.8,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,4454,Marysville School District,Allen Creek Elementary School,Reading,-42.6,-40,-15,,-20,-40,,-18.4,-85.3,,-36.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,5210,Marysville School District,Bio Med Academy,Math,-79.1,,-78.3,,-76.8,-66.9,,-70.7,,,-80.1,No,N/A,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,5210,Marysville School District,Bio Med Academy,Reading,-57.4,,-37.7,,-47.6,-46.2,-3.2,-67.8,,0,-48.9,No,N/A,N<Required,N/A,N<Required,No,N<Required,N<Required,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,3059,Marysville School District,Cascade Elementary,Math,-40.3,-50,-0.9,-66.6,-34.1,-28,0,-56.7,-52.2,,-44.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,31025,3059,Marysville School District,Cascade Elementary,Reading,-40.6,-25,-0.9,-66.6,-37.5,-29.8,0,-29.5,-76.3,,-45.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,31025,4357,Marysville School District,Cedarcrest School,Math,-64.9,-56.1,,-4,-69.3,-58.8,-33.3,-58.9,,,-71.7,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31025,4357,Marysville School District,Cedarcrest School,Reading,-49.1,-49,,-4,-49.4,-42.3,-33.3,-42.8,,,-54.3,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31025,5123,Marysville School District,Grove Elementary,Math,-43.8,-77.7,-0.9,-66.6,-26.4,-39.8,-50,-22.7,,-28.2,-38.1,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,5123,Marysville School District,Grove Elementary,Reading,-42,-65.7,-7.3,0,-25.2,-34.7,,-25.1,,-50,-40.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,1657,Marysville School District,Heritage School,Math,,,,,,,,,,,,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,1657,Marysville School District,Heritage School,Reading,,,,,,,,,,,,N<Required,N<Required,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,5211,Marysville School District,Intl Sch of Communications,Math,-75.3,,-47.8,,-75,-66.8,,,,,-72.2,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,5211,Marysville School District,Intl Sch of Communications,Reading,-40.8,,-2.4,0,-21.6,-37.8,,-13.5,-21.8,,-25.4,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,4323,Marysville School District,Kellogg Marsh Elementary School,Math,-36,-40,0,-75,,-32.8,-75,-11,-43.6,-46.9,-34.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,4323,Marysville School District,Kellogg Marsh Elementary School,Reading,-35,-40,0,-80,,-29.9,-75,-14.6,-43.6,-82.2,-38.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,3964,Marysville School District,Liberty Elementary,Math,-51.9,-47.2,-24.5,0,-37.5,-43.2,,-57.7,-71.8,,-48.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,31025,3964,Marysville School District,Liberty Elementary,Reading,-52,-40.3,-16.3,0,-43.2,-40.6,,-35.4,-60.7,-67.6,-50.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,No,No
29801,Northwest Educational Service District 189,31025,4150,Marysville School District,Marshall Elementary,Math,-41.1,-0.8,-50,,-46.5,-30.6,-50,-38.8,-39.9,,-34.7,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,4150,Marysville School District,Marshall Elementary,Reading,-38,-0.8,,,-19.8,-29.6,-50,-25.6,-41.9,,-36.8,No,N<Required,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,1927,Marysville School District,Marysville Arts and Technology High School,Math,,,,,,,,,,,,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,1927,Marysville School District,Marysville Arts and Technology High School,Reading,-72.7,,,,-54.7,-69.3,,-54.8,,,-71.1,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,1862,Marysville School District,Marysville Coop Program,Math,-8.5,0,,,0,,,0,-40,,-8.7,No,N<Required,N/A,N/A,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,1862,Marysville School District,Marysville Coop Program,Reading,-5.3,0,,,-1.3,,,0,-12.9,0,-4.9,No,N<Required,N/A,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,3355,Marysville School District,Marysville Middle School,Math,-61,-28.1,-24.1,-34.6,-68.5,-55.2,-34.2,-36.9,,,-64.8,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31025,3355,Marysville School District,Marysville Middle School,Reading,-45.2,-22.9,-2.9,0,-54.1,-40.2,-34.2,-19.6,,,-52.6,No,N<Required,No,N<Required,No,No,N<Required,N<Required,No,No,No
29801,Northwest Educational Service District 189,31025,4233,Marysville School District,Marysville Mountain View High School,Math,-88.2,,,,,-85.7,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,4233,Marysville School District,Marysville Mountain View High School,Reading,-88.2,,,,,-85.7,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,5212,Marysville School District,Marysville On-line Move Up Program,Math,,,,,,,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31025,5212,Marysville School District,Marysville On-line Move Up Program,Reading,-47.8,,,,,-47.8,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31025,5213,Marysville School District,Marysville Pilchuck High School,Math,,,,,,,,-86.3,,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31025,5213,Marysville School District,Marysville Pilchuck High School,Reading,,,,,,,,-75.6,,,,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31025,1910,Marysville School District,Marysville SD Special,Math,,,,,,,,,,,,N<Required,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
11801,Educational Service District 123,11051,5261,North Franklin School District,North Franklin Virtual Academy,Reading,-50,,,,,-50,,,,,,N<Required,N/A,N/A,N/A,N/A,N<Required,N/A,N/A,N/A,N/A,N/A
29801,Northwest Educational Service District 189,31025,1910,Marysville School District,Marysville SD Special,Reading,,,,,,,,,,,,N<Required,N<Required,N<Required,N/A,N<Required,N<Required,N/A,N/A,N<Required,N/A,N<Required
29801,Northwest Educational Service District 189,31025,3651,Marysville School District,Pinewood Elementary,Math,-29.3,0,0,-33.3,-26.7,-25,0,-7.2,-50.8,-53.5,-36.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,3651,Marysville School District,Pinewood Elementary,Reading,-31.6,0,0,-33.3,-23.6,-29.8,0,-14.9,-58.5,-40.5,-35.3,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,5350,Marysville School District,Quil Ceda Tulalip Elementary,Math,-61.8,-75,,,-45.9,,,,,-51.1,-62.9,No,No,N/A,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31025,5350,Marysville School District,Quil Ceda Tulalip Elementary,Reading,-64.3,-68,,,-55.3,,,,,,-67.3,No,No,N/A,N<Required,No,No,N/A,N/A,No,N<Required,No
29801,Northwest Educational Service District 189,31025,5214,Marysville School District,School for the Entrepreneur,Math,-86.7,,-54.8,,,-78.4,,,,-3.2,-87.3,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,5214,Marysville School District,School for the Entrepreneur,Reading,-68,,-31.6,-3.2,-74.3,-55,,,,,-57.6,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,1744,Marysville School District,School Home Partnership Program,Math,-85.9,,,,,-81.1,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,1744,Marysville School District,School Home Partnership Program,Reading,-52.8,,,,-33.3,-44.7,,,,,,N<Required,N/A,N/A,N/A,N<Required,N<Required,N/A,N/A,N/A,N<Required,N<Required
29801,Northwest Educational Service District 189,31025,3187,Marysville School District,Shoultes Elementary,Math,-56.1,0,-17.4,,,-49.5,,-50.9,-70.7,-80.2,-52.7,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,3187,Marysville School District,Shoultes Elementary,Reading,-43.4,0,0,-27.4,,-39.8,,-27,-65.8,-60.5,-39.1,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,3537,Marysville School District,Sunnyside Elementary,Math,-29.1,-33.3,0,-40,-24.6,-22.6,-50,-4.9,-74.4,-33,-33.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,3537,Marysville School District,Sunnyside Elementary,Reading,-26.6,-33.3,0,-33.3,-21.8,-18.8,-50,-11.6,-80.2,-45.9,-33.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,N<Required,N<Required,No
29801,Northwest Educational Service District 189,31025,2813,Marysville School District,Totem Middle School,Math,-69.7,,-10.9,,-76.9,-55.8,,-62,,,-80.8,No,No,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
29801,Northwest Educational Service District 189,31025,2813,Marysville School District,Totem Middle School,Reading,-56.3,-72.3,-12.6,-40,-55.8,-45.8,-75,-31.6,-79.4,-75.7,-65.2,No,No,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No
34801,Educational Service District 113,14065,2835,McCleary School District,Mccleary Elem,Math,-43.2,-50,,,-75,,,,-79.3,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
34801,Educational Service District 113,14065,2835,McCleary School District,Mccleary Elem,Reading,-38,-50,,,-75,,,,-71.9,,,No,N<Required,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N/A,No
