EsdCode,EsdName,DistrictCode,SchoolCode,DistrictName,SchoolName,Subject,IndexAll,IndexAmericanIndian,IndexAsian,IndexBlack,IndexHispanic,IndexWhite,IndexPacificIslander,IndexTwoOrMoreRaces,IndexSpecialEd,IndexLtdEnglish,IndexLowIncome,MetTargetBeforeSHAll,MetTargetBeforeSHAmericanIndian,MetTargetBeforeSHAsian,MetTargetBeforeSHBlack,MetTargetBeforeSHHispanic,MetTargetBeforeSHWhite,MetTargetBeforeSHPacificIslander,MetTargetBeforeSHTwoOrMoreRaces,MetTargetBeforeSHSpecialEd,MetTargetBeforeSHLtdEnglish,MetTargetBeforeSHLowIncome,PreviousWeightedCEMetAll,PreviousWeightedCEMetAmericanIndian,PreviousWeightedCEMetAsian,PreviousWeightedCEMetBlack,PreviousWeightedCEMetHispanic,PreviousWeightedCEMetWhite,PreviousWeightedCEMetPACIFICISLANDER,PreviousWeightedCEMetTWOORMORERACES,PreviousWeightedCEMetSpecialEd,PreviousWeightedCEMetLtdEnglish,PreviousWeightedCEMetLowIncome,ReductionPercentAll,ReductionPercentAmericanIndian,ReductionPercentAsian,ReductionPercentBlack,ReductionPercentHispanic,ReductionPercentWhite,ReductionPercentPACIFICISLANDER,ReductionPercentTWOORMORERACES,ReductionPercentSpecialEd,ReductionPercentLtdEnglish,ReductionPercentLowIncome,Met10PercentFlagAll,Met10PercentFlagAmericanIndian,Met10PercentFlagAsian,Met10PercentFlagBlack,Met10PercentFlagHispanic,Met10PercentFlagWhite,Met10PercentFlagPACIFICISLANDER,Met10PercentFlagTWOORMORERACES,Met10PercentFlagSpecialEd,Met10PercentFlagLtdEnglish,Met10PercentFlagLowIncome,MetOtherIndicatorFlagAll,MetOtherIndicatorFlagAmericanIndian,MetOtherIndicatorFlagAsian,MetOtherIndicatorFlagBlack,MetOtherIndicatorFlagHispanic,MetOtherIndicatorFlagWhite,MetOtherIndicatorFlagPACIFICISLANDER,MetOtherIndicatorFlagTWOORMORERACES,MetOtherIndicatorFlagSpecialEd,MetOtherIndicatorFlagLtdEnglish,MetOtherIndicatorFlagLowIncome,MetTargetAfterSHFlagAll,MetTargetAfterSHFlagAmericanIndian,MetTargetAfterSHFlagAsian,MetTargetAfterSHFlagBlack,MetTargetAfterSHFlagHispanic,MetTargetAfterSHFlagWhite,MetTargetAfterSHFlagPACIFICISLANDER,MetTargetAfterSHFlagTWOORMORERACES,MetTargetAfterSHFlagSpecialEd,MetTargetAfterSHFlagLtdEnglish,MetTargetAfterSHFlagLowIncome
17801,Puget Sound Educational Service District 121,27010,2083,Tacoma School District,Washington-Hoyt,Math,-5.3,,0,-0.8,0,-3.3,,-50,-13.5,0,-7.1,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,77.7,100,,55.6,,78,,,37.5,,53.8,29,,,12.5,,32.5,,,16.2,,37.4,TRUE,FALSE,,FALSE,,TRUE,FALSE,FALSE,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,Yes
17801,Puget Sound Educational Service District 121,27010,2083,Tacoma School District,Washington-Hoyt,Reading,-1.3,,0,-0.8,0,,,0,0,0,-1.4,No,N/A,N<Required,N<Required,N<Required,No,N/A,N/A,N<Required,N<Required,No,87.2,100,,88.9,,,,,,,79.5,28.2,,,-200,,,,,,,24.2,TRUE,FALSE,,FALSE,,,FALSE,,,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N/A,N<Required,N<Required,N<Required,Yes,N/A,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2874,Tacoma School District,Whitman,Math,-41.3,0,-22.5,-32.3,-31.5,-24.1,-60.9,-2,,-43.9,-44.4,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No,38.2,,,25,25,49.2,,,,21.1,32.8,10.4,,,20,16.2,4.6,,,,5,10.4,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,2874,Tacoma School District,Whitman,Reading,-37,-100,-15.7,-30.5,-28.8,-21.1,-25,0,,-39.1,-39.5,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No,49.7,100,,45.8,45.8,55.7,,,,16.7,44.9,-1.9,,,-7.1,-10.8,-2.7,,,,14.3,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,No,N<Required,N<Required,No,No,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3452,Tacoma School District,Whittier,Math,-19.1,,-1,,-8.1,-7.3,-20,-31.9,-53.9,-66.7,-26.8,No,N/A,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,69.2,50,,,66.7,70.5,,,37,,58.9,-3.6,,,,-20,25.2,,,-30.5,,-15.9,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N/A,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3452,Tacoma School District,Whittier,Reading,-10.3,,-1,,0,-3.9,0,0,-34.4,0,-10,No,N/A,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,81.9,50,,,,85.7,,,59.3,,74,-19.9,,,,,-21.3,,,-66.6,,-14.3,FALSE,FALSE,FALSE,,,FALSE,,,FALSE,,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,No,N/A,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
17801,Puget Sound Educational Service District 121,27010,3246,Tacoma School District,Wilson,Math,-13.3,0,0,-13.9,-5.2,-9.7,0,0,-74.4,0,-13.4,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,66.8,,,50,37.5,70.8,,,33.3,,57.8,43.7,,,41.7,56.4,44.3,,,-35,,47.8,TRUE,,,TRUE,TRUE,TRUE,,,FALSE,,TRUE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,Yes,N<Required,N<Required,Yes,N<Required,Yes,N<Required,N<Required,N<Required,N<Required,Yes
17801,Puget Sound Educational Service District 121,27010,3246,Tacoma School District,Wilson,Reading,-10.6,0,0,-8.5,-2.1,-7.1,0,0,-61,-22.6,-11.1,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No,90.1,,,82.6,94.4,91.1,,,56,28.6,85.1,-58.5,,,-29.1,-328.6,-47.9,,,-84,12.5,-29.3,FALSE,,,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,,TRUE,TRUE,,TRUE,,,TRUE,,TRUE,No,N<Required,N<Required,No,N<Required,No,N<Required,N<Required,N<Required,N<Required,No
34801,Educational Service District 113,14077,5032,Taholah School District,Taholah Elementary & Middle School,Math,,,,,-55.4,,,-90.9,-100,,,No,No,N/A,N/A,N<Required,N/A,N/A,N/A,N<Required,N/A,No,,,,,14.3,,,,14.3,,,,,,,4.5,,,,-16.7,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,No,No,N/A,N/A,N<Required,N/A,N/A,N<Required,N<Required,N/A,No
34801,Educational Service District 113,14077,5032,Taholah School District,Taholah Elementary & Middle School,Reading,,,,,-55.4,,,-55.4,-85.6,,,No,No,N/A,N/A,N<Required,N/A,N/A,N/A,N<Required,N/A,No,,,,,28.6,,,,7.1,,,,,,,-14.5,,,,-2.6,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,No,No,N/A,N/A,N<Required,N/A,N/A,N<Required,N<Required,N/A,No
34801,Educational Service District 113,14077,3580,Taholah School District,Taholah High School,Math,-22.5,-21.6,,,,,,0,-100,,-19.5,N<Required,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required,N/A,N<Required,27.3,25,,,,,,,,,25,31.3,28.2,,,,,,,0,,27.3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,TRUE,,,,,,,,,,,,N<Required,N<Required,N/A,N/A,N/A,N/A,N/A,N<Required,N<Required,N/A,N<Required
34801,Educational Service District 113,14077,3580,Taholah School District,Taholah High School,Reading,-31,-30.1,,,,,,0,-100,,-29.8,N<Required,N<Required,N/A,N/A,N/A,N/A,N/A,N/A,N<Required,N/A,N<Required,69.2,60,,,100,,,,,,70,-91.2,-53.8,,,,,,,0,,-112.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,,,,,,,,N<Required,N<Required,N/A,N/A,N/A,N/A,N/A,N<Required,N<Required,N/A,N<Required
17801,Puget Sound Educational Service District 121,17409,3937,Tahoma School District,Cedar River Middle School,Math,-21.2,-25,0,-11.2,-20.7,-16.8,-50,-11.7,-53.4,-100,-26.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,75.4,100,,100,64.9,76.7,,,30.3,,57.5,-11.3,,,,-18.6,-0.8,,,-3.1,0,2.5,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,3937,Tahoma School District,Cedar River Middle School,Reading,-13.1,-25,0,0,-4.2,-11.4,0,-4.1,-46,-50,-13.9,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,71,66.7,,,59.5,71.7,,,21.2,,54.7,36.3,-50,,,46.6,38.5,,,16.7,25,39.1,TRUE,FALSE,,,TRUE,TRUE,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,4453,Tahoma School District,Glacier Park Elementary,Math,-9.4,,0,0,0,-8.2,0,0,-27.7,0,-3.6,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,83.8,33.3,,,,84.9,,,45,,70,-2.1,,,,,-5.2,,,-3.3,,-11.1,FALSE,FALSE,,,,FALSE,,,FALSE,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,4453,Tahoma School District,Glacier Park Elementary,Reading,-3,,0,0,0,-1.9,0,0,-7.2,0,,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,88.6,33.3,,,,89.9,,,50,,,26,,,,,23.9,,,27.3,,,TRUE,FALSE,,,,TRUE,,,TRUE,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,Yes,N/A,N<Required,N<Required,N<Required,Yes,N<Required,N<Required,Yes,N<Required,Yes
17801,Puget Sound Educational Service District 121,17409,3286,Tahoma School District,Lake Wilderness Elementary,Math,-21,-100,-6.6,-40,,-18.4,0,,-49.1,-38.7,-28.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,72.9,33.3,,53.8,,74.2,,,21.4,,65.9,-7.2,-50,,-30,,-7.6,,,9.7,22.2,-41,FALSE,FALSE,FALSE,FALSE,,FALSE,,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,Yes,No,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,3286,Tahoma School District,Lake Wilderness Elementary,Reading,-8.2,-50,0,0,,-6.9,0,-1.2,-26.9,-27.8,-8.7,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,82.4,33.3,,,,83.6,,,26.8,,76.1,18,25,,,,13.6,,,29.5,50,-0.7,FALSE,TRUE,,,,FALSE,,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,Yes,No,N<Required,No,Yes,N<Required,No
17801,Puget Sound Educational Service District 121,17409,4415,Tahoma School District,Rock Creek Elementary,Math,-11,,0,0,0,-9.1,-50,,-29.7,-25,-14.6,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,81.1,100,,,,81.9,,,40.6,,67.2,3,,,,,6.2,,,1.1,75,-10.5,FALSE,FALSE,,,,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,4415,Tahoma School District,Rock Creek Elementary,Reading,-6.6,,0,0,0,-4.9,-100,,-31.3,-33.3,-9.6,No,N/A,N<Required,N<Required,N<Required,No,N<Required,N<Required,No,N<Required,No,86.5,100,,,,86.7,,,48.4,50,84.4,3.3,,,,,11.8,,,-13.8,-33.3,-94.4,FALSE,FALSE,,,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N/A,N<Required,N<Required,N<Required,No,N<Required,Yes,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,1711,Tahoma School District,Russell Ridge Center,Math,-58.9,,,-100,,-54.7,,-100,,,-100,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,14.6,,,,,12.8,,,,,,0.2,,,0,,4.4,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N<Required,N/A,N/A,N<Required
17801,Puget Sound Educational Service District 121,17409,1711,Tahoma School District,Russell Ridge Center,Reading,-13.4,,,-100,,-5.9,,-100,,,-66.7,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N/A,N/A,N/A,N<Required,41.5,,,100,,38.5,,,,,,5.1,,,,,18.7,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,TRUE,,,,,,N<Required,N/A,N/A,N<Required,N/A,N<Required,N/A,N<Required,N/A,N/A,N<Required
17801,Puget Sound Educational Service District 121,17409,3589,Tahoma School District,Shadow Lake Elementary,Math,-11.6,0,0,-50,,-6.4,,0,-36.2,-49.1,-21.6,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,79.9,,,37.5,,83.8,,,29.7,42.9,69.3,-5.5,,,20,,-0.8,,,10.3,-12.5,-54.2,FALSE,,,TRUE,,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N/A,N<Required,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,3589,Tahoma School District,Shadow Lake Elementary,Reading,-3.2,0,0,-25,-1.3,,,0,-15.8,-28.6,-1.3,No,N<Required,N<Required,N<Required,No,No,N/A,N/A,No,N<Required,No,80.5,,,62.5,62.1,,,,35.1,14.3,66.7,47.2,,,-33.3,23.5,,,,33,41.7,34.5,TRUE,,,FALSE,TRUE,,FALSE,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,TRUE,TRUE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N/A,N<Required,Yes,N<Required,Yes
17801,Puget Sound Educational Service District 121,17409,4556,Tahoma School District,Tahoma Jr High,Math,-28.1,0,-9.3,-17,-25.8,-25.2,-100,-21.7,-62.1,-3.3,-40.6,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,76.7,,,66.7,65,79.3,,,42.6,100,57.5,-41.2,,,-66.7,-25.4,-45.9,,,-31.5,,-26.9,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,4556,Tahoma School District,Tahoma Jr High,Reading,-17.7,0,0,-17,-19.1,-15.3,0,-7.9,-40.8,0,-21.5,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,82.4,,,86.7,75,83.7,,,50,,67.1,-23.6,,,-316.7,-46.3,-20.8,,,-12.3,,-3.9,FALSE,,,FALSE,FALSE,FALSE,,FALSE,FALSE,,FALSE,TRUE,,,,TRUE,TRUE,,TRUE,TRUE,,FALSE,No,N<Required,N<Required,N<Required,No,No,N<Required,No,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,3341,Tahoma School District,Tahoma Middle School,Math,-15.1,-3.3,0,0,-10.4,-14.2,-50,0,-51.7,-38.3,-19.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,80.2,60,,,67.7,83,,,41.7,,73.5,-4.3,-66.7,,,2.7,-19.2,,,-19,20,-34.6,FALSE,FALSE,,,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,Yes,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,3341,Tahoma School District,Tahoma Middle School,Reading,-11.1,0,0,0,-16.8,-9.4,0,0,-51.1,-100,-11.2,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N<Required,No,82,,,,77.4,84.1,,,41.7,50,69.1,11.1,,,,-73.7,8.1,,,-16.7,-100,14.4,FALSE,,,,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,TRUE,TRUE,TRUE,No,N<Required,N<Required,N<Required,No,No,N<Required,Yes,No,N<Required,No
17801,Puget Sound Educational Service District 121,17409,2849,Tahoma School District,Tahoma Senior High School,Math,-6.3,0,0,0,-9.7,-4.3,0,0,-36.8,,-14.4,No,N<Required,N<Required,N<Required,No,No,N<Required,N<Required,No,N/A,No,81.9,,,,82.1,83.6,,,28.9,,71.9,49.8,,,,-31.8,56,,,25.7,,7.6,TRUE,,,,FALSE,TRUE,,,FALSE,FALSE,FALSE,TRUE,,,,TRUE,TRUE,,,FALSE,,FALSE,Yes,N<Required,N<Required,N<Required,No,Yes,N<Required,Yes,No,N/A,No
17801,Puget Sound Educational Service District 121,17409,2849,Tahoma School District,Tahoma Senior High School,Reading,,0,0,0,0,,0,0,-12.6,,-2.3,No,N<Required,N<Required,N<Required,Yes,No,N<Required,N<Required,No,N/A,No,,,,,,,,,62.2,,87.5,,,,,,,,,28.7,,16.9,,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,FALSE,,FALSE,Yes,N<Required,N<Required,N<Required,Yes,Yes,N<Required,Yes,No,N/A,No
