id,newid,Y15_WP,Y15_BP,Y15_NP,Y15_AP,Y15_PP,Y15_OP,Y15_MP,Y15_MOP,Y15_MOEP
1500000US530530602001,530602001,0.870588235,0.009803922,0,0.087254902,0.029411765,0,0.002941176,0,0.002941176
1500000US530530603001,530603001,0.973767886,0.001589825,0,0.018282989,0,0,0.0063593,0,0.0063593
1500000US530530603002,530603002,0.876213592,0.090614887,0,0,0,0,0.033171521,0.003236246,0.029935275
1500000US530530603003,530603003,0.866103739,0.021109771,0.007840772,0.023522316,0.030156815,0.001809409,0.049457177,0.007840772,0.041616405
1500000US530530604001,530604001,0.906069364,0,0,0.065028902,0,0,0.028901734,0,0.028901734
1500000US530530604002,530604002,0.927350427,0.00997151,0,0.018518519,0,0,0.044159544,0,0.044159544
1500000US530530604003,530604003,0.877631579,0,0,0.053947368,0,0.010526316,0.057894737,0.019736842,0.038157895
1500000US530530604004,530604004,0.866866867,0,0,0.007007007,0,0.008008008,0.118118118,0,0.118118118
1500000US530530604005,530604005,0.957559682,0,0,0.01193634,0,0,0.030503979,0,0.030503979
1500000US530530605001,530605001,0.960832313,0,0,0.017135863,0,0,0.022031824,0,0.022031824
1500000US530530605002,530605002,0.969356486,0,0,0.013278856,0,0,0.017364658,0,0.017364658
1500000US530530605003,530605003,0.880093132,0.01862631,0,0.009313155,0,0,0.091967404,0,0.091967404
1500000US530530605004,530605004,0.728222997,0.045296167,0.017421603,0.047038328,0,0,0.162020906,0,0.162020906
1500000US530530605005,530605005,0.934831461,0.008988764,0,0.015730337,0.012359551,0,0.028089888,0,0.028089888
1500000US530530606001,530606001,0.969502408,0,0.010433387,0.007223114,0,0.000802568,0.012038523,0.011235955,0.000802568
1500000US530530606002,530606002,0.763352506,0.04272802,0.025472473,0.104354971,0,0,0.06409203,0,0.06409203
1500000US530530606003,530606003,0.904761905,0.043956044,0,0.051282051,0,0,0,0,0
1500000US530530606004,530606004,0.85631518,0.039397451,0.01622248,0.053302433,0,0,0.034762457,0,0.034762457
1500000US530530606005,530606005,0.926391382,0,0,0.023339318,0,0,0.0502693,0,0.0502693
1500000US530530606006,530606006,1,0,0,0,0,0,0,0,0
1500000US530530607001,530607001,0.755535055,0.171586716,0,0,0,0.056273063,0.016605166,0,0.016605166
1500000US530530607002,530607002,0.881302521,0.042016807,0,0.056722689,0,0,0.019957983,0,0.019957983
1500000US530530607003,530607003,0.910964551,0.011541632,0,0.046990932,0,0.030502885,0,0,0
1500000US530530607004,530607004,0.913167939,0,0,0,0,0.086832061,0,0,0
1500000US530530607005,530607005,0.841696113,0.014840989,0.007773852,0.053710247,0.002826855,0,0.079151943,0,0.079151943
1500000US530530607006,530607006,0.813471503,0.011658031,0.007772021,0.091968912,0,0,0.075129534,0,0.075129534
1500000US530530608001,530608001,0.940279543,0,0,0.021601017,0,0,0.038119441,0,0.038119441
1500000US530530608002,530608002,0.957928803,0.01618123,0,0,0,0,0.025889968,0,0.025889968
1500000US530530608003,530608003,0.92884371,0,0,0.045743329,0,0.002541296,0.022871665,0,0.022871665
1500000US530530608004,530608004,0.96749522,0,0,0,0,0,0.03250478,0,0.03250478
1500000US530530608005,530608005,0.908869988,0,0,0,0,0.018226002,0.07290401,0.020656136,0.052247874
1500000US530530608006,530608006,1,0,0,0,0,0,0,0,0
1500000US530530608007,530608007,1,0,0,0,0,0,0,0,0
1500000US530530609031,530609031,0.885090218,0.052231719,0,0.01994302,0,0.013295347,0.029439696,0,0.029439696
1500000US530530609032,530609032,0.831948292,0.061865189,0,0.095106187,0,0.000923361,0.010156971,0,0.010156971
1500000US530530609033,530609033,0.77560241,0.064006024,0,0.059487952,0,0,0.100903614,0,0.100903614
1500000US530530609041,530609041,0.869352869,0,0,0,0,0.045177045,0.085470085,0,0.085470085
1500000US530530609042,530609042,0.778761062,0.022676991,0.009955752,0.07079646,0,0,0.117809735,0.008849558,0.108960177
1500000US530530609043,530609043,0.85862394,0,0.010367578,0.000942507,0,0,0.130065975,0,0.130065975
1500000US530530609044,530609044,0.860432659,0.025819958,0,0.060711793,0,0,0.05303559,0,0.05303559
1500000US530530609051,530609051,0.738944365,0.135520685,0,0.02425107,0,0,0.10128388,0,0.10128388
1500000US530530609052,530609052,0.594818653,0.283937824,0,0.024870466,0,0,0.096373057,0,0.096373057
1500000US530530609053,530609053,0.869786368,0.110885046,0,0,0,0,0.019328586,0,0.019328586
1500000US530530609054,530609054,0.947534766,0.025916561,0,0.026548673,0,0,0,0,0
1500000US530530609055,530609055,0.744206009,0.021459227,0,0.212875536,0,0,0.021459227,0,0.021459227
1500000US530530609061,530609061,0.803318992,0.060233559,0.003073141,0.021511985,0.012292563,0.012292563,0.087277197,0.004917025,0.082360172
1500000US530530609062,530609062,0.685131195,0.06122449,0,0.109329446,0,0,0.144314869,0,0.144314869
1500000US530530610011,530610011,0.897560976,0.010731707,0,0,0,0,0.091707317,0.008780488,0.082926829
1500000US530530610012,530610012,0.770474138,0,0,0.191810345,0,0,0.037715517,0,0.037715517
1500000US530530610013,530610013,0.844275638,0.034183397,0,0.0678242,0.016820402,0.009224091,0.027672273,0.005425936,0.022246337
1500000US530530610021,530610021,0.441446303,0.353480842,0.009713977,0.164058284,0,0.021586616,0.009713977,0.003777658,0.005936319
1500000US530530610022,530610022,0.898064516,0.023225806,0,0,0,0.078709677,0,0,0
1500000US530530610023,530610023,0.699364214,0.082652134,0.026339691,0.157129882,0,0,0.034514078,0,0.034514078
1500000US530530610024,530610024,0.735294118,0.205882353,0,0.023897059,0,0,0.034926471,0,0.034926471
1500000US530530611001,530611001,0.919702602,0,0,0.02527881,0,0,0.055018587,0.005947955,0.049070632
1500000US530530611002,530611002,0.904214559,0,0,0.024904215,0,0,0.070881226,0,0.070881226
1500000US530530611003,530611003,0.653583618,0.046075085,0,0.194539249,0.010238908,0.0221843,0.07337884,0,0.07337884
1500000US530530611004,530611004,0.867403315,0.017955801,0,0.064917127,0,0,0.049723757,0,0.049723757
1500000US530530611005,530611005,0.881526104,0.052208835,0,0.022088353,0,0,0.044176707,0,0.044176707
1500000US530530611006,530611006,0.77318117,0.085592011,0.02425107,0.023537803,0,0,0.093437946,0,0.093437946
1500000US530530611007,530611007,0.787394958,0.050420168,0,0.090756303,0,0,0.071428571,0.029411765,0.042016807
1500000US530530612001,530612001,0.677785664,0.268985096,0,0.032647268,0,0,0.020581973,0,0.020581973
1500000US530530612002,530612002,0.580174927,0.093294461,0,0.134110787,0,0.048104956,0.144314869,0.040816327,0.103498542
1500000US530530612003,530612003,0.804487179,0,0.021367521,0.037393162,0,0.057692308,0.079059829,0,0.079059829
1500000US530530612004,530612004,0.801875733,0.089097304,0,0.022274326,0.026963658,0,0.05978898,0,0.05978898
1500000US530530612005,530612005,0.885895404,0.099841521,0,0.014263074,0,0,0,0,0
1500000US530530612006,530612006,0.754677755,0.151767152,0,0,0,0.014553015,0.079002079,0,0.079002079
1500000US530530613001,530613001,0.711842105,0.132894737,0.035526316,0.05,0.028947368,0.006578947,0.034210526,0,0.034210526
1500000US530530613002,530613002,0.804532578,0.083097262,0.019830028,0.008498584,0,0,0.084041549,0,0.084041549
1500000US530530613003,530613003,0.598039216,0.291938998,0,0.04248366,0,0.006535948,0.061002179,0.006535948,0.054466231
1500000US530530613004,530613004,0.520512821,0.36025641,0,0.030769231,0,0.024358974,0.064102564,0,0.064102564
1500000US530530613005,530613005,0.402075227,0.182879377,0.031128405,0.081712062,0.02075227,0.003891051,0.277561608,0.028534371,0.249027237
1500000US530530613006,530613006,0.67335563,0.137123746,0.043478261,0,0,0,0.146042363,0,0.146042363
1500000US530530614001,530614001,0.665981501,0.170606372,0.01336074,0.009249743,0,0.018499486,0.122302158,0,0.122302158
1500000US530530614002,530614002,0.637985978,0.193116635,0.024219248,0.033779477,0,0.006373486,0.104525175,0,0.104525175
1500000US530530614003,530614003,0.430463576,0.153263955,0,0.263954588,0,0.051087985,0.101229896,0,0.101229896
1500000US530530615001,530615001,0.885853066,0.012750455,0.021857923,0.029143898,0,0,0.050394657,0,0.050394657
1500000US530530615002,530615002,0.628186969,0.230878187,0,0.02266289,0,0.010623229,0.107648725,0,0.107648725
1500000US530530615003,530615003,0.840044743,0.023489933,0.007829978,0.054809843,0,0,0.073825503,0,0.073825503
1500000US530530615004,530615004,0.906399236,0.00286533,0.00095511,0,0,0,0.089780325,0,0.089780325
1500000US530530616011,530616011,0.621818182,0.132987013,0.006753247,0.146493506,0.002077922,0,0.08987013,0.003636364,0.086233766
1500000US530530616021,530616021,0.695035461,0.093380615,0.004728132,0.080378251,0.041371158,0.01891253,0.066193853,0.014184397,0.052009456
1500000US530530617001,530617001,0.59582198,0.199818347,0,0.0626703,0.007266122,0,0.134423252,0,0.134423252
1500000US530530617002,530617002,0.347826087,0.236602629,0,0.281092012,0.008088979,0,0.126390293,0,0.126390293
1500000US530530617003,530617003,0.571929825,0.219883041,0.010526316,0.009356725,0,0,0.188304094,0,0.188304094
1500000US530530617004,530617004,0.238636364,0.223484848,0,0.162878788,0,0.348484848,0.026515152,0,0.026515152
1500000US530530617005,530617005,0.59580292,0.241788321,0,0.077554745,0,0.024635036,0.060218978,0,0.060218978
1500000US530530618001,530618001,0.422303473,0.132541133,0.049360146,0.074040219,0,0.137111517,0.18464351,0,0.18464351
1500000US530530618002,530618002,0.373147341,0.029642546,0.013077594,0.508282476,0.003487358,0.009590235,0.06277245,0,0.06277245
1500000US530530618003,530618003,0.556537102,0.118374558,0.017667845,0.060070671,0.024734982,0.035335689,0.187279152,0,0.187279152
1500000US530530619001,530619001,0.472157773,0.07424594,0.035962877,0.139211137,0,0.240139211,0.038283063,0,0.038283063
1500000US530530619002,530619002,0.743228602,0.126760563,0.015167931,0.005417118,0,0.05092091,0.058504875,0,0.058504875
1500000US530530620001,530620001,0.707608696,0,0.025,0.015217391,0,0.169565217,0.082608696,0,0.082608696
1500000US530530620002,530620002,0.436363636,0.170562771,0.005194805,0.026839827,0,0.154978355,0.206060606,0.052813853,0.153246753
1500000US530530620003,530620003,0.416820702,0.162661738,0,0.038817006,0,0.224584104,0.157116451,0,0.157116451
1500000US530530620004,530620004,0.52494577,0.105567607,0.015184382,0.056399132,0.09978308,0.086767896,0.111352133,0,0.111352133
1500000US530530623001,530623001,0.479481641,0.043196544,0.059035277,0.20662347,0,0.012239021,0.199424046,0.006479482,0.192944564
1500000US530530623002,530623002,0.3581363,0.127260083,0.007649513,0.121001391,0,0.305980529,0.079972184,0.045201669,0.034770515
1500000US530530623003,530623003,0.432692308,0.12647929,0,0.332100592,0,0.056213018,0.052514793,0,0.052514793
1500000US530530623004,530623004,0.380645161,0.160368664,0,0.131797235,0,0.131797235,0.195391705,0.042396313,0.152995392
1500000US530530624001,530624001,0.617807389,0.058752271,0.02241066,0.192004846,0,0,0.109024833,0,0.109024833
1500000US530530624002,530624002,0.638469285,0.024169184,0.018126888,0.149043303,0.018126888,0,0.152064451,0,0.152064451
1500000US530530624003,530624003,0.855707763,0.025570776,0.039269406,0.017351598,0,0,0.062100457,0,0.062100457
1500000US530530624004,530624004,0.881025641,0.019487179,0,0.054358974,0,0,0.045128205,0,0.045128205
1500000US530530624005,530624005,0.498762376,0.443069307,0.058168317,0,0,0,0,0,0
1500000US530530625001,530625001,0.431627196,0.371275783,0.036669213,0.025974026,0,0.134453782,0,0,0
1500000US530530625002,530625002,0.954900782,0,0.006614552,0.038484666,0,0,0,0,0
1500000US530530625003,530625003,0.781746032,0,0.029761905,0,0,0,0.188492063,0,0.188492063
1500000US530530625004,530625004,0.522024367,0.008434864,0,0,0,0.37769447,0.091846298,0,0.091846298
1500000US530530625005,530625005,0.302001213,0.176470588,0,0.303214069,0,0,0.21831413,0,0.21831413
1500000US530530625006,530625006,0.651798561,0.189928058,0,0.043165468,0,0,0.115107914,0.014388489,0.100719424
1500000US530530625007,530625007,0.604854369,0.145631068,0,0.176699029,0,0,0.072815534,0,0.072815534
1500000US530530626001,530626001,0.446769791,0.217470428,0.080072793,0.193812557,0.035486806,0,0.026387625,0,0.026387625
1500000US530530626002,530626002,0.621190131,0.209482342,0.014997581,0.028543783,0,0,0.125786164,0.005805515,0.119980648
1500000US530530628011,530628011,0.662847791,0.191489362,0,0.082651391,0,0,0.063011457,0,0.063011457
1500000US530530628012,530628012,0.489884393,0.303468208,0,0.02504817,0,0.006262042,0.175337187,0,0.175337187
1500000US530530628013,530628013,0.64075067,0.220911528,0,0.020375335,0,0.01233244,0.105630027,0,0.105630027
1500000US530530628014,530628014,0.634538153,0.206425703,0,0.008835341,0,0.05060241,0.099598394,0.012048193,0.087550201
1500000US530530628021,530628021,0.634573304,0.182713348,0.02297593,0.032275711,0,0.003829322,0.123632385,0.00547046,0.118161926
1500000US530530628022,530628022,0.56063907,0.143064633,0,0.138707335,0.063907044,0,0.093681917,0,0.093681917
1500000US530530628023,530628023,0.629979036,0.102725367,0.011530398,0.07442348,0.041928721,0.078616352,0.060796646,0,0.060796646
1500000US530530629001,530629001,0.556508765,0.152928012,0.017157777,0.040656471,0.072734054,0.049608355,0.110406565,0.029839612,0.080566953
1500000US530530629002,530629002,0.45951417,0.22537112,0,0.056005398,0,0.158569501,0.100539811,0,0.100539811
1500000US530530629003,530629003,0.912378303,0,0,0,0,0.001390821,0.086230876,0.043115438,0.043115438
1500000US530530629004,530629004,0.586503067,0.09202454,0.014723926,0.07607362,0,0,0.230674847,0,0.230674847
1500000US530530629005,530629005,0.735915493,0.059859155,0,0,0,0.193661972,0.01056338,0,0.01056338
1500000US530530629006,530629006,0.701283547,0.192532089,0.022170362,0.084014002,0,0,0,0,0
1500000US530530630001,530630001,0.47578125,0.18125,0,0.040625,0.0953125,0.0703125,0.13671875,0,0.13671875
1500000US530530630002,530630002,0.589598643,0.14584511,0.014132278,0.019219898,0,0.06048615,0.17071792,0,0.17071792
1500000US530530631001,530631001,0.775255392,0.148694665,0,0.00908059,0,0,0.066969353,0,0.066969353
1500000US530530631002,530631002,0.516969219,0.037884767,0.010260458,0.063141279,0.014996054,0.235990529,0.120757695,0.069455406,0.051302289
1500000US530530631003,530631003,0.434939759,0.16746988,0.136144578,0.008433735,0.077108434,0,0.175903614,0,0.175903614
1500000US530530631004,530631004,0.489534099,0.09790682,0.006752194,0.144496962,0,0.103308575,0.15800135,0,0.15800135
1500000US530530632001,530632001,0.587532024,0.032450897,0,0.161400512,0,0.164816396,0.053800171,0.011101623,0.042698548
1500000US530530632002,530632002,0.584887614,0.102821616,0.022477284,0.057388809,0.06073649,0.041128647,0.130559541,0.003347681,0.12721186
1500000US530530632003,530632003,0.752161383,0.057636888,0,0.0129683,0,0.136887608,0.040345821,0.040345821,0
1500000US530530632004,530632004,0.67260274,0.02739726,0.015068493,0.079452055,0,0.01369863,0.191780822,0.020547945,0.171232877
1500000US530530632005,530632005,0.774545455,0.050909091,0,0.03030303,0,0,0.144242424,0,0.144242424
1500000US530530633001,530633001,0.208158368,0.200359928,0,0.189562088,0,0.381523695,0.020395921,0,0.020395921
1500000US530530633002,530633002,0.395415473,0.143584846,0.036930914,0.11747851,0.089143585,0.172556511,0.044890162,0.044890162,0
1500000US530530633003,530633003,0.374184191,0.070340827,0,0.224075417,0.070340827,0.168237854,0.092820885,0,0.092820885
1500000US530530633004,530633004,0.378590078,0.134029591,0.015665796,0.070496084,0,0.385552654,0.015665796,0,0.015665796
1500000US530530633005,530633005,0.614273577,0.018691589,0,0.251486831,0,0.07306712,0.042480884,0.010195412,0.032285472
1500000US530530634001,530634001,0.425274725,0.227472527,0,0.208791209,0,0.083516484,0.054945055,0,0.054945055
1500000US530530634002,530634002,0.728959862,0.117393181,0.01683211,0.017263703,0.002157963,0,0.117393181,0.008631852,0.108761329
1500000US530530634003,530634003,0.544747082,0.016861219,0,0.194552529,0.050583658,0.04150454,0.151750973,0,0.151750973
1500000US530530634004,530634004,0.676470588,0.122291022,0,0.058823529,0,0.058823529,0.083591331,0,0.083591331
1500000US530530634005,530634005,0.613975577,0.175712347,0,0.020352782,0,0.048846676,0.141112619,0.046132972,0.094979647
1500000US530530634006,530634006,0.391902834,0.072064777,0,0.306072874,0,0,0.229959514,0,0.229959514
1500000US530530635011,530635011,0.373283396,0.239700375,0,0.012484395,0,0.194756554,0.179775281,0,0.179775281
1500000US530530635012,530635012,0.427923844,0.049864007,0,0.177697189,0.026291931,0,0.318223028,0.144152312,0.174070716
1500000US530530635013,530635013,0.27667611,0.287063267,0,0.224740321,0.009442871,0.051935788,0.150141643,0,0.150141643
1500000US530530635014,530635014,0.587142857,0.084285714,0,0.050714286,0.085,0.103571429,0.089285714,0,0.089285714
1500000US530530635021,530635021,0.244560487,0.199303742,0,0.340295909,0,0.007832898,0.208006963,0,0.208006963
1500000US530530635022,530635022,0.422956677,0.082626172,0.005806163,0.317552479,0.033050469,0.014738723,0.123269317,0.001786512,0.121482805
1500000US530530635023,530635023,0.486850978,0.057316251,0,0.261631827,0.095077546,0,0.099123399,0,0.099123399
1500000US530530701001,530701001,0.886627907,0,0.010174419,0.030523256,0,0.042151163,0.030523256,0,0.030523256
1500000US530530701002,530701002,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1500000US530530701003,530701003,0.876657061,0.072622478,0.008069164,0.006916427,0.013832853,0,0.021902017,0,0.021902017
1500000US530530701004,530701004,0.966787004,0,0,0,0,0,0.033212996,0.007220217,0.02599278
1500000US530530702031,530702031,0.868766404,0.016185477,0.026246719,0.003499563,0,0.007874016,0.077427822,0.011373578,0.066054243
1500000US530530702032,530702032,0.804742497,0.050018525,0.002964061,0.002964061,0,0.003705076,0.13560578,0,0.13560578
1500000US530530702033,530702033,0.923520924,0.024531025,0.03030303,0,0,0.021645022,0,0,0
1500000US530530702041,530702041,0.972118959,0,0,0,0,0,0.027881041,0,0.027881041
1500000US530530702042,530702042,0.903125,0,0.022767857,0.018303571,0,0,0.055803571,0,0.055803571
1500000US530530702051,530702051,0.896344086,0,0.009462366,0,0,0.047741935,0.046451613,0,0.046451613
1500000US530530702052,530702052,0.957541899,0,0,0,0,0,0.042458101,0,0.042458101
1500000US530530702061,530702061,0.974102413,0.010594467,0.001765745,0,0,0,0.013537375,0,0.013537375
1500000US530530702062,530702062,0.970114943,0.000766284,0.001532567,0,0,0,0.027586207,0,0.027586207
1500000US530530702063,530702063,0.962427746,0.00867052,0,0.001926782,0,0.007707129,0.019267823,0,0.019267823
1500000US530530702071,530702071,0.825976231,0,0.0475382,0,0,0,0.126485569,0,0.126485569
1500000US530530702072,530702072,0.960965224,0.008516678,0.007806955,0.005677786,0,0,0.017033357,0,0.017033357
1500000US530530702073,530702073,0.96875,0.008445946,0,0.016047297,0,0,0.006756757,0,0.006756757
1500000US530530702074,530702074,0.875178317,0,0,0,0,0.006419401,0.118402282,0,0.118402282
1500000US530530703071,530703071,0.909599254,0,0,0.058713886,0,0,0.031686859,0.005591799,0.026095061
1500000US530530703072,530703072,0.97994723,0,0,0.014775726,0,0,0.005277045,0,0.005277045
1500000US530530703073,530703073,0.964486791,0,0,0.027717627,0.003897791,0,0.003897791,0,0.003897791
