siteID,depMEAN_NO2__Plume,depMEAN_VOC__Plume,depMEAN_pm_10__Plu,depMEAN_pm_1__Plum,depMEAN_pm_2_5__Pl,siteID_INT,p_XCOORD,p_YCOORD,pG_hwc_raster_val,pG_hsc_raster_val,pG_rrc_raster_val,pG_tric_raster_val,pG_slo_raster_val,pD_pard_none_dist,pD_wad_none_dist,pG_parc_raster_val,pG_wac_raster_val,pG_ele_raster_val,pE_hsd_none_dist,pE_hwd_none_dist,pE_rrd_none_dist,pF_trid_none_dist,pD_psd_none_dist
422,0.0,2.0,3.0,3.0,4.0,405,1157248.6917088032,707771.3283409774,4.0,3.0,7.0,10.0,1.2726372480392456,313.8669649802361,1548.9861638421628,11.0,1.0,89.15064239501953,1387.2363167917056,1313.1342044585745,1567.88847240868,3200.5558579381945,2006.8793612335285
423,0.0,3.0,87.0,3.0,10.0,406,1158405.8357199728,707755.9441853911,4.0,5.0,7.0,32.0,1.837049961090088,524.0396249820062,2416.7263233789868,9.0,2.0,50.1221923828125,456.7897236613209,231.6991775442157,639.8899686500872,2048.1497408320542,981.2639413012591
424,0.0,3.0,18.0,3.0,4.0,407,1158526.2108073086,707762.1026376486,4.0,5.0,7.0,32.0,3.8027148246765137,418.6297653201509,2515.585688699669,9.0,2.0,42.19975662231445,409.81380515253676,165.72342451382107,583.3800407297488,1927.7774375398064,882.5397828425332
425,0.0,2.0,145.0,6.0,33.0,408,1157346.8457119763,707792.9870903045,4.0,3.0,7.0,10.0,1.3988451957702637,409.839123690853,1591.5715334348772,11.0,1.0,87.6356430053711,1287.32335131725,1212.8343879689596,1485.8253015364894,3101.3221913487155,1908.0605676459513
427,0.0,2.0,153.0,11.0,46.0,409,1157436.4114777148,707849.1543008089,4.0,3.0,7.0,10.0,1.4590418338775635,500.3783016559174,1607.9397336588154,11.0,1.0,85.72449493408203,1184.6118755380126,1116.7205103759352,1429.4352527492867,3009.251509456368,1803.6729380665922
428,0.0,3.0,146.0,6.0,28.0,410,1157965.711928308,707837.9299138039,4.0,3.0,7.0,29.0,2.226917028427124,966.3089805462122,2009.4399682129747,11.0,1.0,68.29161834716797,699.0972940942892,596.0474237668486,982.8140891081109,2480.94812040603,1323.199338231567
429,0.0,2.0,153.0,11.0,46.0,411,1157534.767908305,707868.9846417308,4.0,3.0,7.0,29.0,1.1722826957702637,600.0710432500147,1662.318963972592,11.0,1.0,83.39070892333984,1084.9587609121534,1016.8089408565095,1352.7567093418043,2910.2611847722483,1705.3817645464621
431,0.0,2.0,11.0,3.0,4.0,412,1157627.5981032252,707906.4645536393,4.0,3.0,7.0,29.0,1.005652666091919,696.5778292264229,1704.8896116476249,11.0,1.0,82.6456527709961,985.0653652205506,921.0483988610076,1293.675919282449,2816.482608874687,1605.2860917784128
432,0.0,3.0,6.0,3.0,4.0,413,1157926.244159475,707929.7512524724,4.0,3.0,7.0,29.0,2.100837230682373,995.8281872013506,1922.752033491516,11.0,1.0,69.31902313232422,695.7053584128545,621.5023665871895,1039.947879873751,2517.490391355084,1321.2572223637985
433,0.0,2.0,11.0,3.0,4.0,414,1157718.5496929735,707948.3696535528,4.0,3.0,7.0,29.0,1.9607958793640137,792.0011133098991,1747.3926129759775,11.0,1.0,81.3847427368164,885.6856745456038,828.0532619396539,1216.1002974471335,2725.006554071748,1505.1918820062879
434,0.0,2.0,102.0,3.0,9.0,415,1157830.4474350512,707953.27351515,4.0,3.0,7.0,29.0,2.6191256046295166,903.6500100747206,1831.9145181561428,11.0,1.0,72.2433853149414,777.9002829841263,716.0607120207791,1114.2308814691141,2613.0880581198307,1400.2631317658622
442,16.0,3.0,102.0,3.0,12.0,416,1140043.3038755506,709156.4682872295,2.0,8.0,0.0,0.0,0.4722527265548706,3358.972513109004,1809.500810092799,5.0,2.0,111.89716339111328,143.05216774451793,786.789037028493,6739.930564046177,14725.633459797224,6787.269236827241
443,0.0,3.0,58.0,3.0,10.0,417,1139980.0152882189,709158.450566724,2.0,8.0,0.0,0.0,0.4925682246685028,3382.151348530019,1750.0155749590513,5.0,2.0,111.70687103271484,79.73342041031354,778.4422983115437,6688.311022089332,14772.244504167305,6735.156870515776
444,16.0,0.0,0.0,0.0,0.0,418,1139984.768887639,709159.7888186425,2.0,8.0,0.0,0.0,0.4925682246685028,3379.012963088674,1754.9477521975123,5.0,2.0,111.70687103271484,84.45054886695432,780.3682880871977,6691.289353383598,14769.778304870119,6738.179108731408
445,16.0,0.0,0.0,0.0,0.0,419,1139817.1481598914,709180.8573460579,2.0,9.0,0.0,0.0,0.3745594322681427,3430.926795946629,1604.4718979814634,4.0,2.0,111.46414184570312,83.66208846795139,797.6339677963072,6545.013817452299,14904.762319453373,6591.4631550573
446,0.0,3.0,58.0,3.0,10.0,420,1139853.3367358,709187.594209224,2.0,9.0,0.0,0.0,0.5482902526855469,3408.924722932804,1640.6600479393899,4.0,2.0,111.46414184570312,47.661269454568384,802.2734850781794,6569.773281324664,14883.405308579793,6616.249258549202
447,16.0,3.0,102.0,3.0,12.0,421,1139940.8651040494,709201.0459539741,2.0,8.0,0.0,0.0,0.6500494480133057,3359.364550233036,1727.3053124693035,4.0,2.0,111.70687103271484,39.487016863353574,817.0899898346225,6631.376339793593,14830.014078033038,6678.346477246645
449,4.0,2.0,20.0,3.0,4.0,422,1133870.3080194741,709483.7681575567,2.0,6.0,4.0,0.0,1.8924700021743774,1209.163799038333,1025.8816994703323,3.0,5.0,62.64672088623047,826.165562334275,129.40243939807704,1502.8823061980142,19643.673376067643,1537.9758825043343
450,4.0,2.0,20.0,3.0,4.0,423,1133871.3103140593,709484.1070676446,2.0,6.0,4.0,0.0,1.8924700021743774,1208.1063345670323,1025.997294621228,3.0,5.0,62.64672088623047,825.108356070149,130.39024230640507,1503.6390686221991,19643.162751717948,1538.7361712832385
451,6.0,2.0,3.0,3.0,4.0,424,1133871.0619549751,709484.1136293113,2.0,6.0,4.0,0.0,1.8924700021743774,1208.3365452529738,1026.0569809024123,3.0,5.0,62.64672088623047,825.3379360968676,130.20328028215087,1503.4123514218613,19643.35039996693,1538.5089709089875
452,3.0,2.0,10.0,3.0,4.0,425,1133871.6242898107,709486.6529943049,2.0,6.0,4.0,0.0,1.8924700021743774,1206.919708216153,1028.4170527609388,3.0,5.0,62.64672088623047,823.9074675682446,132.25736148587683,1502.819856815467,19644.65003115688,1537.9285901253375
453,2.0,3.0,19.0,3.0,5.0,426,1133874.364441812,709486.9469569772,2.0,6.0,4.0,0.0,1.8924700021743774,1204.2499658716176,1028.1226048117926,3.0,5.0,62.64672088623047,821.2418678000402,134.55402193754526,1505.1626220306534,19642.82737285644,1540.2782668076554
455,4.0,2.0,20.0,3.0,4.0,427,1134023.3139470518,709493.3104613125,2.0,6.0,4.0,0.0,1.833411693572998,1063.5104578781104,1012.7477646468217,3.0,5.0,66.29952239990234,681.4121444233514,253.25691339909332,1636.6586590776215,19537.5474037735,1672.1238385045713
456,6.0,2.0,31.0,3.0,6.0,428,1133943.1569551378,709496.1132772267,2.0,6.0,4.0,0.0,1.7288753986358643,1136.7101511194894,1024.8231781807153,3.0,5.0,64.76380157470703,753.8607958363733,193.3529822299961,1563.2046752933318,19598.350071314104,1598.5021074323297
457,2.0,3.0,19.0,3.0,5.0,429,1134061.882767558,709495.9613746405,2.0,6.0,4.0,0.0,1.833411693572998,1027.04774960902,1012.9064428837125,3.0,5.0,66.29952239990234,645.4389938926787,284.63418045433946,1670.2690044790193,19511.061837811932,1705.833806383728
458,3.0,2.0,17.0,3.0,4.0,430,1134062.7216766328,709499.5883358866,2.0,6.0,4.0,0.0,1.833411693572998,1024.826269986898,1016.4920537710954,3.0,5.0,66.29952239990234,643.0996009819178,287.5955127943885,1669.4532893955075,19512.914631335083,1705.0371324057776
459,4.0,2.0,20.0,3.0,4.0,431,1134050.081281975,709500.6450923085,2.0,6.0,4.0,0.0,1.833411693572998,1036.0112408928621,1018.1871483185917,3.0,5.0,66.29952239990234,654.0540260114735,278.54143533778,1657.603517612345,19522.89846268788,1693.1638139964634
460,6.0,2.0,3.0,3.0,4.0,432,1134048.6862716377,709504.3297962248,2.0,6.0,4.0,0.0,1.833411693572998,1035.8495707042864,1021.9457944204942,3.0,5.0,65.21101379394531,653.7581222527513,279.82028165005596,1654.7495186405004,19526.4272665631,1690.3240848299076
461,6.0,2.0,31.0,3.0,6.0,433,1134042.5248666406,709515.7999176383,2.0,6.0,4.0,0.0,1.833411693572998,1037.1251772847127,1033.7681434794233,3.0,5.0,65.21101379394531,654.6529753626093,282.40129444126234,1644.2260872588017,19538.746093031696,1679.8409668545428
509,14.0,2.0,37.0,9.0,9.0,434,1148257.8507666439,714190.9355804771,0.0,0.0,2.0,0.0,1.1182283163070679,369.879123699304,6681.98504400302,11.0,0.0,83.3784408569336,5557.717813264358,10188.961051944658,2309.869716800272,13685.059008323433,2503.7901123931633
510,14.0,2.0,37.0,9.0,9.0,435,1148357.4007643908,714189.8922754824,0.0,0.0,2.0,0.0,1.059190034866333,369.0383843477848,6726.632935188926,11.0,0.0,83.07239532470703,5458.313098895039,10270.34097702126,2248.634282901435,13596.01372437039,2442.1021186225535
511,14.0,2.0,48.0,11.0,11.0,436,1148156.6551028937,714195.6691668034,0.0,0.0,2.0,0.0,1.2107561826705933,367.0615130726335,6634.489834115952,11.0,0.0,86.03394317626953,5659.00750269356,10108.679894388582,2368.988119065589,13777.385086098582,2563.6517589353775
512,14.0,2.0,48.0,11.0,11.0,437,1148056.2133746445,714200.7495372295,0.0,0.0,2.0,0.0,1.030022144317627,363.88258262561766,6588.201660228276,11.0,0.0,86.58717346191406,5759.56772743663,10029.594784963894,2428.544416244958,13869.31911929116,2620.9534035258557
519,14.0,2.0,6.0,10.0,10.0,438,1148458.9540389776,714199.3801173866,0.0,0.0,2.0,0.0,1.1110658645629883,357.63071643495806,6763.9995293157735,11.0,0.0,82.34864044189453,5357.6313476755395,10359.603644015182,2177.4739084999287,13510.195668805767,2372.3124840900136
521,14.0,2.0,8.0,16.0,14.0,439,1147954.9806374758,714213.8771356493,0.0,0.0,2.0,0.0,0.718035876750946,346.68661181948266,6535.4058020002485,11.0,0.0,86.30103302001953,5861.439461719853,9954.964945012565,2481.2073030322354,13965.67989102099,2672.232967072839
522,13.0,2.0,7.0,14.0,13.0,440,1148659.2764729708,714196.5356348902,0.0,1.0,2.0,0.0,0.915096640586853,388.37524003790855,6860.471163979417,11.0,0.0,82.46819305419922,5157.601553838516,10524.440676780123,2054.4129018686017,13331.484913862056,2250.4172297971327
523,14.0,2.0,6.0,10.0,10.0,441,1148559.8088241369,714200.858788982,0.0,1.0,2.0,0.0,1.0846564769744873,358.3555777466955,6809.433276259912,11.0,0.0,82.45314025878906,5257.125558617099,10444.05801583493,2113.2460441067883,13421.497809065126,2311.8843016044725
524,14.0,2.0,6.0,9.0,10.0,442,1147758.7195470482,714239.9774771482,0.0,0.0,2.0,0.0,1.3806047439575195,371.1121921239855,6435.717421246481,11.0,0.0,86.86212921142578,6059.0033369534685,9812.075264060151,2583.9208234516227,14153.012252822424,2774.162271058642
525,14.0,2.0,8.0,16.0,14.0,443,1147859.0690838844,714241.100834474,0.0,0.0,2.0,0.0,1.350538730621338,330.9298218516356,6472.777398806457,11.0,0.0,85.43118286132812,5958.965302596578,9893.454274752656,2519.7175668789373,14063.64472331966,2710.69809758555
526,14.0,2.0,29.0,12.0,12.0,444,1147659.8680387288,714249.0332333148,0.0,0.0,2.0,0.0,1.5245088338851929,372.342609238277,6391.057830243473,10.0,0.0,87.96936798095703,6158.24156304137,9738.372551773626,2638.969462622621,14245.670310524156,2830.4243067408916
527,14.0,2.0,29.0,12.0,12.0,445,1147560.869549051,714252.2553397268,0.0,0.0,2.0,0.0,1.7183493375778198,372.9771988442401,6353.057044697027,10.0,0.0,89.5639877319336,6257.230733007557,9661.467340860634,2697.9756944276123,14335.988560053669,2893.425283888781
528,15.0,2.0,6.0,9.0,9.0,446,1147459.812008381,714262.4623403102,0.0,0.0,2.0,0.0,1.5599026679992676,366.71235379895234,6309.1091610168805,10.0,0.0,90.92631530761719,6358.747694919359,9587.620601981911,2752.8590767630863,14431.32206212457,2954.6800700167882
529,15.0,2.0,12.0,11.0,11.0,447,1147359.9588616341,714271.1798425615,0.0,0.0,2.0,0.0,1.121962308883667,361.88898781622834,6268.29561218029,10.0,0.0,91.9449691772461,6458.962861985245,9514.309829680928,2809.1296855049986,14525.00831512865,3017.821367535442
530,14.0,2.0,25.0,15.0,14.0,448,1146758.6710222214,714286.6998246461,0.0,0.0,2.0,0.0,0.9258713722229004,322.7516770878838,6087.844835749693,11.0,0.0,99.5302505493164,6709.269590671431,9059.607481563356,3172.306685893767,15075.391817627506,3351.532152007405
531,15.0,2.0,12.0,11.0,11.0,449,1147260.9695582986,714274.7680899799,0.0,0.0,2.0,0.0,0.8663150668144226,362.1573623241453,6233.9758510711445,10.0,0.0,94.48993682861328,6557.966748182972,9438.967860939543,2867.9801148518536,14615.78652103048,3085.538699718333
532,16.0,2.0,5.0,9.0,9.0,450,1146860.224624887,714286.3281062245,0.0,0.0,2.0,0.0,1.1479551792144775,314.98718682939926,6112.370737456007,11.0,0.0,99.23314666748047,6810.791360830849,9136.665286975662,3109.6320068214995,14983.10912915392,3291.648864228589
533,15.0,2.0,4.0,6.0,7.0,451,1146453.9924977273,714296.9402897209,0.0,0.0,2.0,0.0,0.9847211837768555,475.1404663691653,6014.9561875485215,10.0,0.0,98.6975326538086,6404.422291611992,8837.494906324824,3356.0815462428777,15356.720058370141,3529.3146270564084
534,16.0,2.0,5.0,9.0,9.0,452,1146961.2815093845,714285.9695111364,0.0,0.0,2.0,0.0,1.1749130487442017,309.79752739593215,6138.327838631568,11.0,0.0,97.14419555664062,6857.730305838559,9213.824830989719,3046.595514716424,14891.402415576913,3234.1146356973027
535,14.0,1.0,7.0,12.0,11.0,453,1145856.9979567975,714315.298520729,0.0,0.0,2.0,0.0,0.7488211393356323,1001.9432115174344,5916.670413780977,9.0,0.0,93.77178955078125,5807.14649176542,8416.110864146829,3716.106392570987,15909.792605859791,3907.339877180115
536,16.0,2.0,7.0,13.0,12.0,454,1147061.6034872234,714285.9947735667,0.0,0.0,2.0,0.0,0.7622575163841248,322.47358753449515,6165.2602161626255,11.0,0.0,96.16295623779297,6757.635517197818,9291.118784910783,2984.0227515098104,14800.645950652577,3178.8261540671215
537,15.0,2.0,4.0,6.0,7.0,455,1146355.3529312164,714304.5377154797,0.0,0.0,2.0,0.0,0.9709129929542542,549.8782149740914,5990.225156755849,9.0,0.0,97.89966583251953,6305.604070445922,8769.541239325814,3412.3824415324366,15449.748447960232,3584.3949044454444
538,14.0,2.0,6.0,10.0,10.0,456,1146254.847554803,714307.0747838914,0.0,0.0,2.0,0.0,1.0018905401229858,635.3129607819336,5971.752895087634,9.0,0.0,97.44081115722656,6205.06737580988,8697.369595408332,3473.7914027491156,15542.486503885882,3646.398289243252
539,16.0,1.0,5.0,7.0,7.0,457,1146057.0625173002,714312.0688683987,0.0,0.0,2.0,0.0,0.6488649249076843,813.5846116490756,5940.20316769657,9.0,0.0,93.4472427368164,6007.220667203616,8557.015671975021,3593.983722524706,15725.26668692046,3773.264616561232
540,0.0,2.0,5.0,9.0,9.0,458,1146656.6305438876,714297.3005252331,0.0,0.0,2.0,0.0,0.954988420009613,346.0290960482477,6054.824403227089,11.0,0.0,99.29560089111328,6606.964905927607,8989.392906274235,3228.0769747529243,15172.503303730557,3405.2755520503356
541,14.0,1.0,7.0,12.0,11.0,459,1145757.292447552,714320.0071727186,0.0,0.0,2.0,0.0,0.5611608624458313,1067.1804072494588,5904.34651373919,9.0,0.0,94.27555084228516,5707.346437214032,8348.993853531954,3776.4664933864356,16003.124723719158,3959.899896212539
542,0.0,2.0,5.0,9.0,9.0,460,1146555.3991190493,714300.5839832276,0.0,0.0,2.0,0.0,0.9639492630958557,400.40035264224264,6030.70260484968,11.0,0.0,97.9190444946289,6505.680851111762,8915.554581000468,3289.33512335455,15265.911245654657,3464.4989543861934
543,16.0,2.0,7.0,13.0,12.0,461,1147161.6679196358,714285.6620970666,0.0,0.0,2.0,0.0,0.6140397787094116,355.1376986155949,6193.968069969108,10.0,0.0,95.32294464111328,6657.779990547564,9368.423844339804,2921.598149841998,14710.092417784062,3126.219916727666
544,16.0,1.0,5.0,7.0,7.0,462,1145958.3402737975,714316.3867731392,0.0,0.0,2.0,0.0,0.7765451669692993,905.0318362372434,5925.048443157161,9.0,0.0,93.756591796875,5908.414782443466,8489.091652812203,3651.6628951261337,15817.368144867221,3837.5141636010353
545,14.0,2.0,6.0,10.0,10.0,463,1146155.389748469,714311.7752338052,0.0,0.0,2.0,0.0,1.1328237056732178,722.7990707668081,5952.917927165294,9.0,0.0,96.41930389404297,6105.515157809317,8628.013131843389,3532.59827659227,15635.241962054184,3707.7743016396635
546,0.0,1.0,5.0,8.0,8.0,464,1145656.1436997205,714326.577041477,0.0,0.0,2.0,0.0,0.2615348994731903,1129.3541871891714,5891.118647695374,8.0,0.0,94.65739440917969,5606.0498464721295,8282.864793271056,3836.5142240068817,16098.596044837665,4013.6090396600916
547,0.0,1.0,5.0,8.0,8.0,465,1145556.4106314778,714330.1925198138,0.0,0.0,2.0,0.0,0.8465380072593689,1197.859661180427,5882.537267478335,8.0,0.0,95.11174774169922,5506.25390405528,8216.293212632407,3898.6223751735547,16191.675374821023,4070.616111048214
548,0.0,1.0,5.0,8.0,8.0,466,1145355.2069656402,714337.4694081396,0.0,0.0,2.0,0.0,0.4200966954231262,1348.0191821805086,5870.370130295999,7.0,0.0,98.20637512207031,5304.923888463365,8084.059286918985,4027.126293887704,16345.505025027582,4190.513044666946
549,0.0,1.0,5.0,8.0,8.0,467,1145454.9954799712,714336.0406052321,0.0,0.0,2.0,0.0,0.7457457780838013,1270.391560629426,5873.365811193501,7.0,0.0,97.85774993896484,5404.71192506404,8150.879620311613,3961.623194011552,16287.255815023398,4128.55484678897
550,17.0,1.0,5.0,8.0,8.0,468,1145255.042139724,714343.6518104821,0.0,1.0,2.0,0.0,0.5842993855476379,1426.0399741518547,5864.320489908269,7.0,0.0,98.98421478271484,5204.6220283939065,8021.202314296058,4089.339086479554,16383.469562406988,4250.518451389811
551,17.0,1.0,5.0,9.0,9.0,469,1145013.8293675482,714349.7551447302,0.0,1.0,2.0,0.0,0.823880672454834,1628.2932121974848,5865.560635004107,7.0,0.0,103.51814270019531,4963.333676255346,7866.361195419974,4248.299348531732,16468.7699172228,4404.566200497137
552,17.0,1.0,5.0,9.0,9.0,470,1145156.1269832253,714350.1678735614,0.0,1.0,2.0,0.0,1.0894713401794434,1505.4695238025279,5859.616391811774,7.0,0.0,100.01734161376953,5105.559650352581,7960.191928614608,4150.962255775569,16421.86418319837,4309.947392500895
553,20.0,1.0,23.0,9.0,9.0,471,1144914.3915743083,714365.042187646,0.0,1.0,2.0,0.0,0.8986728191375732,1708.750735233385,5856.218715694749,7.0,0.0,104.21087646484375,4863.494862989095,7813.575153752779,4305.050093856545,16516.83653118929,4460.834362178192
554,20.0,1.0,6.0,9.0,9.0,472,1144912.6924307197,714464.6929069757,0.0,1.0,2.0,0.0,1.1103360652923584,1667.2214967366538,5756.920833861092,7.0,0.0,103.9337158203125,4858.9104321587265,7889.0078077613825,4234.3055886253405,16611.116729651676,4390.008393165737
555,20.0,1.0,6.0,9.0,9.0,473,1144911.480818972,714563.9660023898,0.0,1.0,2.0,0.0,1.136245608329773,1630.412377192269,5657.977930754168,7.0,0.0,101.1048583984375,4854.82426509332,7964.987979140004,4163.794034078674,16704.93940351893,4320.241591167161
556,22.0,1.0,9.0,14.0,13.0,474,1144917.5395338833,714665.9743285626,0.0,1.0,2.0,0.0,0.6205630302429199,1591.1729099441368,5555.796935268372,7.0,0.0,100.68878936767578,4857.926159616233,8048.156149879639,4086.123946669244,16798.961865667363,4244.405119083564
557,22.0,1.0,9.0,14.0,13.0,475,1144919.0483891368,714764.8140258938,0.0,1.0,2.0,0.0,0.7639853358268738,1562.841198903108,5457.103233006846,7.0,0.0,100.7984390258789,4856.571870128008,8126.451605515237,4013.494945557812,16891.607959170342,4174.204742812431
558,24.0,1.0,7.0,12.0,12.0,476,1144924.2796778828,714863.559563309,0.0,1.0,2.0,0.0,0.8196646571159363,1536.700392787861,5358.237987820088,7.0,0.0,100.7984390258789,4858.850393427348,8207.40187282244,3938.400888382857,16983.001550819663,4101.409434654438
559,24.0,1.0,7.0,12.0,12.0,477,1144927.3233069777,714964.1846901476,0.0,1.0,2.0,0.0,0.7445734739303589,1518.5162040157452,5257.658837717458,7.0,1.0,100.80987548828125,4858.852851995145,8288.901437424624,3863.5884839262867,17022.704028164986,4028.8633983984273
560,24.0,1.0,6.0,10.0,10.0,478,1144935.5693534762,715064.3130988032,0.0,1.0,2.0,0.0,0.645125150680542,1501.6836254284813,5157.195390872637,7.0,1.0,100.49359893798828,4864.070358952915,8373.559213329656,3785.5385524633734,17056.633238599545,3952.9532888351646
561,24.0,1.0,6.0,10.0,10.0,479,1144937.1241403818,715164.975955233,0.0,1.0,2.0,0.0,0.8219505548477173,1498.1413180030272,5056.691903921907,7.0,1.0,98.4809341430664,4862.583515059307,8454.99079877743,3711.6151386955253,17097.379267694258,3882.2300332701952
562,27.0,0.0,6.0,11.0,11.0,480,1144938.6792553812,715265.6388116479,0.0,1.0,2.0,0.0,0.7855010032653809,1499.754973976368,4956.19534859057,8.0,1.0,97.68241119384766,4861.096999110426,8536.83308306815,3637.677853295889,17138.619515364073,3812.8531783100875
563,27.0,0.0,6.0,11.0,11.0,481,1144941.2451951355,715367.0057348907,0.0,1.0,2.0,0.0,1.1033967733383179,1500.9910246165189,4854.926707877306,8.0,1.0,97.95427703857422,4860.59957744719,8620.237341665485,3562.67480588891,17179.74200407601,3743.6730230621883
564,0.0,1.0,6.0,11.0,11.0,482,1144947.7077806443,715465.3552757204,0.0,1.0,2.0,0.0,1.2189913988113403,1497.666767458817,4756.3711621753655,8.0,1.0,99.7496566772461,4864.073693898204,8703.834900885731,3487.602991827082,17216.541211725234,3672.8381362756945
565,0.0,1.0,6.0,11.0,11.0,483,1144952.1943202168,715564.119841978,0.0,1.0,2.0,0.0,1.2536094188690186,1497.3925874106405,4657.554695357113,8.0,1.0,99.53662872314453,4865.552958960942,8786.941803763468,3413.4807865215544,17255.781774334217,3598.1002915041786
566,0.0,0.0,25.0,8.0,8.0,484,1144948.2806141376,715664.5563208908,0.0,1.0,2.0,0.0,1.1409088373184204,1511.3314657367407,4557.737900623946,8.0,1.0,98.17141723632812,4858.584995213042,8866.943504516454,3343.268380451391,17303.76476043575,3529.3244392167717
567,0.0,0.0,25.0,8.0,8.0,485,1144963.7225123942,715764.5026433021,0.0,1.0,2.0,0.0,1.0692393779754639,1512.6822294945086,4456.882725467912,8.0,1.0,95.91722106933594,4870.9785878983,8957.91587040004,3260.0984721168347,17334.69025057121,3448.4471522111617
568,43.0,1.0,14.0,12.0,12.0,486,1144960.2776373923,715863.8328252286,0.0,1.0,2.0,0.0,0.7396989464759827,1538.8395823564933,4358.142152550939,8.0,1.0,95.79996490478516,4864.512900422387,9037.97385360065,3190.3517018764787,17382.690130835545,3382.955856070643
569,44.0,1.0,5.0,8.0,8.0,487,1144959.3603163809,715964.9231742322,0.0,1.0,2.0,0.0,0.505042314529419,1569.0257742958734,4257.467153916113,8.0,1.0,95.79996490478516,4860.520038424484,9121.281102253202,3117.5843200186378,17429.687023892653,3315.042572329897
570,45.0,1.0,0.0,0.0,0.0,488,1144967.5597750545,716063.2287518978,0.0,1.0,2.0,0.0,0.016663027927279472,1595.5269434470306,4158.8202195748545,8.0,1.0,95.65388488769531,4865.724469428616,9207.651330457695,3040.6967393826876,17467.773608933676,3242.630170225121
571,45.0,1.0,0.0,0.0,0.0,489,1144968.8573446423,716163.5333413035,0.0,1.0,2.0,0.0,0.11289793998003006,1634.6779466549551,4058.7603739676006,8.0,1.0,95.84082794189453,4863.711761386725,9292.159953972232,2967.754212064055,17513.36765120958,3172.404324043257
572,40.0,1.0,40.0,15.0,14.0,490,1144971.4232843816,716264.9002645612,0.0,1.0,2.0,0.0,0.09067679196596146,1678.309021480891,3957.545358009839,9.0,1.0,95.89948272705078,4862.806870473474,9378.560541512697,2893.151680783797,17558.80096713302,3100.5603803454483
573,40.0,1.0,40.0,15.0,14.0,491,1144974.9449308813,716364.7839230597,0.0,1.0,2.0,0.0,0.10350824892520905,1725.208986725992,3857.7337188845872,9.0,1.0,96.1450424194336,4862.907891794891,9464.522198009821,2818.3800586727716,17603.153272843643,3030.1505871660206
574,41.0,1.0,6.0,10.0,10.0,492,1144987.4084886312,716464.8057046384,0.0,1.0,2.0,0.0,0.18275931477546692,1769.1965735673352,3757.006411663342,9.0,1.0,96.59537506103516,4871.940858318231,9555.645272470942,2737.8313481507153,17640.19136929004,2954.5779585954742
575,41.0,1.0,6.0,10.0,10.0,493,1144992.942926392,716565.7329962254,0.0,1.0,2.0,0.0,0.16626207530498505,1823.7798717192727,3655.9805376659756,9.0,1.0,96.59537506103516,4874.017772883057,9644.056200490639,2662.163970226679,17684.220832935636,2885.326990670723
576,39.0,1.0,23.0,9.0,9.0,494,1144989.2962801307,716666.8925708085,0.0,1.0,2.0,0.0,0.17448805272579193,1880.994577362699,3555.550121438618,9.0,1.0,96.94942474365234,4866.9110322862225,9728.090298625446,2592.9131486022075,17736.830258354916,2825.112034884062
577,38.0,1.0,7.0,12.0,11.0,495,1144993.7733053118,716765.2923083901,0.0,1.0,2.0,0.0,0.43805068731307983,1819.3181810644742,3457.15421671886,9.0,1.0,97.17642211914062,4868.0231171659425,9814.31839215485,2520.8074453868,17781.435368736787,2762.3548688391934
578,38.0,1.0,7.0,12.0,11.0,496,1144986.3956953883,716866.1815423071,0.0,1.0,2.0,0.0,0.8825564384460449,1750.0940558837183,3357.4180293022446,9.0,1.0,96.84860229492188,4857.741729594367,9896.790603194544,2455.565090738341,17837.987710035482,2699.6007276033265
579,36.0,1.0,6.0,10.0,10.0,497,1144998.1053176373,716965.857852146,0.0,1.0,3.0,0.0,1.4377224445343018,1700.421877169921,3257.076026153123,9.0,1.0,96.32288360595703,4866.6210535578575,9988.322544350069,2378.836312160273,17877.830044591865,2616.24890094178
580,36.0,1.0,6.0,10.0,10.0,498,1144989.257566303,717067.5138168037,0.0,1.0,3.0,0.0,3.511772632598877,1636.8682978743614,3156.8060051976136,9.0,1.0,96.32288360595703,4854.89514683196,10071.291473502182,2317.865037273397,17936.860754366317,2546.595515347836
581,0.0,1.0,7.0,13.0,12.0,499,1144938.3091773838,717153.8167938143,0.0,1.0,3.0,0.0,1.9981849193572998,1548.4770743712847,3076.7567972382435,9.0,1.0,96.32118225097656,4801.520743402618,10120.240622928548,2299.1121544625435,18024.63020937841,2519.7382009868797
582,28.0,1.0,7.0,12.0,12.0,500,1144898.4450838864,717246.4068317264,0.0,1.0,3.0,0.0,2.9407615661621094,1468.3825014556162,2990.1409683836187,9.0,1.0,95.49205017089844,4759.047957267788,10180.870490123933,2270.908276215472,18106.232674367104,2484.213750841213
583,28.0,1.0,7.0,12.0,12.0,501,1144888.5317178816,717345.1710698903,0.0,1.0,3.0,0.0,2.8875505924224854,1415.464172542737,2893.7995000038386,9.0,1.0,95.02888488769531,4746.3388378634345,10262.10314680717,2217.8901655486598,18165.558337148486,2425.613957517316
584,31.0,1.0,19.0,12.0,11.0,502,1144910.3407293856,717441.6728453934,0.0,1.0,3.0,0.0,1.9935410022735596,1398.134220462687,2795.1526717591364,8.0,1.0,95.87873840332031,4765.403485224212,10357.02623960359,2141.7177842204364,18196.968470873973,2346.3709630040917
